CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run1.py
MEM 615.957031 1701187198.7512
MEM 615.957031 1701187198.9232
MEM 615.957031 1701187199.0938
MEM 615.957031 1701187199.2654
MEM 615.957031 1701187199.4370
MEM 615.957031 1701187199.6085
MEM 615.957031 1701187199.7753
MEM 615.957031 1701187199.9336
MEM 615.957031 1701187200.1067
MEM 615.957031 1701187200.2774
MEM 615.957031 1701187200.4473
MEM 615.957031 1701187200.6190
MEM 615.957031 1701187200.7740
MEM 615.957031 1701187200.9445
MEM 615.957031 1701187201.1156
MEM 615.957031 1701187201.2866
MEM 615.957031 1701187201.4565
MEM 615.957031 1701187201.6277
MEM 615.957031 1701187201.8004
MEM 615.957031 1701187201.9557
MEM 615.957031 1701187202.1268
MEM 615.957031 1701187202.2977
MEM 615.957031 1701187202.4693
MEM 615.957031 1701187202.6395
MEM 615.957031 1701187202.8089
MEM 615.957031 1701187202.9746
MEM 615.957031 1701187203.1451
MEM 615.957031 1701187203.3159
MEM 615.957031 1701187203.4872
MEM 615.957031 1701187203.6573
MEM 615.957031 1701187203.8282
MEM 615.957031 1701187203.9982
MEM 615.957031 1701187204.1694
MEM 615.957031 1701187204.3405
MEM 615.957031 1701187204.5072
MEM 615.957031 1701187204.6778
MEM 615.957031 1701187204.8493
MEM 615.957031 1701187205.0206
MEM 615.957031 1701187205.1844
MEM 615.957031 1701187205.3556
MEM 615.957031 1701187205.5231
MEM 615.957031 1701187205.6949
MEM 615.957031 1701187205.8688
MEM 615.957031 1701187206.0412
MEM 615.957031 1701187206.2130
MEM 615.957031 1701187206.3892
MEM 615.957031 1701187206.5599
MEM 615.957031 1701187206.7186
MEM 615.957031 1701187206.8895
MEM 615.957031 1701187207.0617
MEM 615.957031 1701187207.2327
MEM 615.957031 1701187207.4037
MEM 615.957031 1701187207.5746
MEM 615.957031 1701187207.7460
MEM 615.957031 1701187207.9052
MEM 615.957031 1701187208.0768
MEM 615.957031 1701187208.2483
MEM 615.957031 1701187208.4187
MEM 615.957031 1701187208.5904
MEM 615.957031 1701187208.7620
MEM 615.957031 1701187208.9336
MEM 615.957031 1701187209.1052
MEM 615.957031 1701187209.2765
MEM 615.957031 1701187209.4428
MEM 615.957031 1701187209.6139
MEM 615.957031 1701187209.7842
MEM 615.957031 1701187209.9517
MEM 615.957031 1701187210.1228
MEM 615.957031 1701187210.2941
MEM 615.957031 1701187210.4644
MEM 615.957031 1701187210.6354
MEM 615.957031 1701187210.8068
MEM 615.957031 1701187210.9779
MEM 615.957031 1701187211.1499
MEM 615.957031 1701187211.3205
MEM 615.957031 1701187211.4913
MEM 615.957031 1701187211.6631
MEM 615.957031 1701187211.8337
MEM 615.957031 1701187212.0010
MEM 615.957031 1701187212.1716
MEM 615.957031 1701187212.3300
MEM 615.957031 1701187212.5005
MEM 615.957031 1701187212.6679
MEM 615.957031 1701187212.8389
MEM 615.957031 1701187213.0106
MEM 615.957031 1701187213.1819
MEM 615.957031 1701187213.3521
MEM 615.957031 1701187213.5221
MEM 615.957031 1701187213.6934
MEM 615.957031 1701187213.8643
MEM 615.957031 1701187214.0188
MEM 615.957031 1701187214.1897
MEM 615.957031 1701187214.3616
MEM 615.957031 1701187214.5328
MEM 615.957031 1701187214.7615
MEM 615.957031 1701187214.9877
MEM 615.957031 1701187215.1605
MEM 615.957031 1701187215.3325
MEM 615.957031 1701187215.5003
MEM 615.957031 1701187215.6609
MEM 615.957031 1701187215.8336
MEM 615.957031 1701187216.0016
MEM 615.957031 1701187216.1614
MEM 615.957031 1701187216.3332
MEM 615.957031 1701187216.5061
MEM 615.957031 1701187216.6775
MEM 615.957031 1701187216.8493
MEM 615.957031 1701187217.0207
MEM 615.957031 1701187217.1912
MEM 615.957031 1701187217.3498
MEM 615.957031 1701187217.5216
MEM 615.957031 1701187217.6937
MEM 615.957031 1701187217.8658
MEM 615.957031 1701187218.0215
MEM 615.957031 1701187218.1930
MEM 615.957031 1701187218.3650
MEM 615.957031 1701187218.5351
MEM 615.957031 1701187218.7053
MEM 615.957031 1701187218.8758
MEM 615.957031 1701187219.0457
MEM 615.957031 1701187219.2163
MEM 615.957031 1701187219.3872
MEM 615.957031 1701187219.5543
MEM 615.957031 1701187219.7256
MEM 615.957031 1701187219.8912
MEM 615.957031 1701187220.0635
MEM 615.957031 1701187220.2221
MEM 615.957031 1701187220.3939
MEM 615.957031 1701187220.5672
MEM 615.957031 1701187220.7343
MEM 615.957031 1701187220.9039
MEM 615.957031 1701187221.0741
MEM 615.957031 1701187221.2455
MEM 615.957031 1701187221.4316
MEM 615.957031 1701187221.6050
MEM 615.957031 1701187221.7763
MEM 615.957031 1701187221.9433
MEM 615.957031 1701187222.1147
MEM 615.957031 1701187222.2856
MEM 615.957031 1701187222.4527
MEM 615.957031 1701187222.6199
MEM 615.957031 1701187222.7911
MEM 615.957031 1701187222.9625
MEM 615.957031 1701187223.1339
MEM 615.957031 1701187223.3053
MEM 615.957031 1701187223.4756
MEM 615.957031 1701187223.6444
MEM 615.957031 1701187223.8153
MEM 615.957031 1701187223.9714
MEM 615.957031 1701187224.1556
MEM 615.957031 1701187224.3294
MEM 615.957031 1701187224.4925
MEM 615.957031 1701187224.6630
MEM 615.957031 1701187224.8335
MEM 615.957031 1701187225.0043
MEM 615.957031 1701187225.1756
MEM 615.957031 1701187225.3464
MEM 615.957031 1701187225.5130
MEM 615.957031 1701187225.6841
MEM 615.957031 1701187225.8552
MEM 615.957031 1701187226.0187
MEM 615.957031 1701187226.1901
MEM 615.957031 1701187226.3579
MEM 615.957031 1701187226.5293
MEM 615.957031 1701187226.7004
MEM 615.957031 1701187226.8735
MEM 615.957031 1701187227.0446
MEM 615.957031 1701187227.2161
MEM 615.957031 1701187227.3873
MEM 615.957031 1701187227.5592
MEM 615.957031 1701187227.7226
MEM 615.957031 1701187227.8935
MEM 615.957031 1701187228.0642
MEM 615.957031 1701187228.2238
MEM 615.957031 1701187228.3951
MEM 615.957031 1701187228.5652
MEM 615.957031 1701187228.7353
MEM 615.957031 1701187228.9063
MEM 615.957031 1701187229.0872
MEM 615.957031 1701187229.2578
MEM 615.957031 1701187229.4302
MEM 615.957031 1701187229.6008
MEM 615.957031 1701187229.7592
MEM 615.957031 1701187229.9297
MEM 615.957031 1701187230.1009
MEM 615.957031 1701187230.2719
MEM 615.957031 1701187230.4435
MEM 615.957031 1701187230.5986
MEM 615.957031 1701187230.7699
MEM 615.957031 1701187230.9424
MEM 615.957031 1701187231.1148
MEM 615.957031 1701187231.2877
MEM 615.957031 1701187231.4517
MEM 615.957031 1701187231.6207
MEM 615.957031 1701187231.7922
MEM 615.957031 1701187231.9637
MEM 615.957031 1701187232.1353
MEM 615.957031 1701187232.3064
MEM 615.957031 1701187232.4803
MEM 615.957031 1701187232.6510
MEM 615.957031 1701187232.8233
MEM 615.957031 1701187232.9947
MEM 615.957031 1701187233.1665
MEM 615.957031 1701187233.3379
MEM 615.957031 1701187233.5088
MEM 615.957031 1701187233.6803
MEM 615.957031 1701187233.8520
MEM 615.957031 1701187234.0148
MEM 615.957031 1701187234.1851
MEM 615.957031 1701187234.3514
MEM 615.957031 1701187234.5177
MEM 615.957031 1701187234.6890
MEM 615.957031 1701187234.8547
MEM 615.957031 1701187235.0129
MEM 615.957031 1701187235.1726
MEM 615.957031 1701187235.3460
MEM 615.957031 1701187235.5176
MEM 615.957031 1701187235.6916
MEM 615.957031 1701187235.8642
MEM 615.957031 1701187236.0332
MEM 615.957031 1701187236.1927
MEM 615.957031 1701187236.3647
MEM 615.957031 1701187236.5357
MEM 615.957031 1701187236.7075
MEM 615.957031 1701187236.8782
MEM 615.957031 1701187237.0449
MEM 615.957031 1701187237.2121
MEM 615.957031 1701187237.3834
MEM 615.957031 1701187237.5505
MEM 615.957031 1701187237.7212
MEM 615.957031 1701187237.8933
MEM 615.957031 1701187238.0647
MEM 615.957031 1701187238.2356
MEM 615.957031 1701187238.4070
MEM 615.957031 1701187238.5783
MEM 615.957031 1701187238.7486
MEM 615.957031 1701187238.9198
MEM 615.957031 1701187239.0899
MEM 615.957031 1701187239.2605
MEM 615.957031 1701187239.4310
MEM 615.957031 1701187239.6024
MEM 615.957031 1701187239.7735
MEM 615.957031 1701187239.9448
MEM 615.957031 1701187240.1161
MEM 615.957031 1701187240.2856
MEM 615.957031 1701187240.4550
MEM 615.957031 1701187240.6241
MEM 615.957031 1701187240.7932
MEM 615.957031 1701187240.9634
MEM 615.957031 1701187241.1337
MEM 615.957031 1701187241.2962
MEM 615.957031 1701187241.4507
MEM 615.957031 1701187241.6213
MEM 615.957031 1701187241.7913
MEM 615.957031 1701187241.9503
MEM 615.957031 1701187242.1136
MEM 615.957031 1701187242.2837
MEM 615.957031 1701187242.4543
MEM 615.957031 1701187242.6257
MEM 615.957031 1701187242.7854
MEM 615.957031 1701187242.9558
MEM 615.957031 1701187243.1260
MEM 615.957031 1701187243.2962
MEM 615.957031 1701187243.4660
MEM 615.957031 1701187243.6368
MEM 615.957031 1701187243.8066
MEM 615.957031 1701187243.9684
MEM 615.957031 1701187244.1263
MEM 615.957031 1701187244.2967
MEM 615.957031 1701187244.4669
MEM 615.957031 1701187244.6365
MEM 615.957031 1701187244.8071
MEM 615.957031 1701187244.9769
MEM 615.957031 1701187245.1475
MEM 615.957031 1701187245.3177
MEM 615.957031 1701187245.4878
MEM 615.957031 1701187245.6577
MEM 615.957031 1701187245.8294
MEM 615.957031 1701187246.0008
MEM 615.957031 1701187246.1717
MEM 615.957031 1701187246.3420
MEM 615.957031 1701187246.4995
MEM 615.957031 1701187246.6702
MEM 615.957031 1701187246.8404
MEM 615.957031 1701187247.0108
MEM 615.957031 1701187247.1807
MEM 615.957031 1701187247.3529
MEM 615.957031 1701187247.5241
MEM 615.957031 1701187247.6940
MEM 615.957031 1701187247.8643
MEM 615.957031 1701187248.0314
MEM 615.957031 1701187248.1903
MEM 615.957031 1701187248.3606
MEM 615.957031 1701187248.5304
MEM 615.957031 1701187248.7003
MEM 615.957031 1701187248.8790
MEM 615.957031 1701187249.0426
MEM 615.957031 1701187249.2139
MEM 615.957031 1701187249.3853
MEM 615.957031 1701187249.5554
MEM 615.957031 1701187249.7256
MEM 615.957031 1701187249.8959
MEM 615.957031 1701187250.0671
MEM 615.957031 1701187250.2383
MEM 615.957031 1701187250.4047
MEM 615.957031 1701187250.5764
MEM 615.957031 1701187250.7475
MEM 615.957031 1701187250.9186
MEM 615.957031 1701187251.0894
MEM 615.957031 1701187251.2610
MEM 615.957031 1701187251.4319
MEM 615.957031 1701187251.5983
MEM 615.957031 1701187251.7695
MEM 615.957031 1701187251.9411
MEM 615.957031 1701187252.1141
MEM 615.957031 1701187252.2860
MEM 615.957031 1701187252.4578
MEM 615.957031 1701187252.6286
MEM 615.957031 1701187252.7951
MEM 615.957031 1701187252.9673
MEM 615.957031 1701187253.1387
MEM 615.957031 1701187253.3158
MEM 615.957031 1701187253.4821
MEM 615.957031 1701187253.6542
MEM 615.957031 1701187253.8255
MEM 615.957031 1701187254.0014
MEM 615.957031 1701187254.1725
MEM 615.957031 1701187254.3434
MEM 615.957031 1701187254.5142
MEM 615.957031 1701187254.6848
MEM 615.957031 1701187254.8566
MEM 615.957031 1701187255.0271
MEM 615.957031 1701187255.1975
MEM 615.957031 1701187255.3689
MEM 615.957031 1701187255.5404
MEM 615.957031 1701187255.7112
MEM 615.957031 1701187255.8811
MEM 615.957031 1701187256.0345
MEM 615.957031 1701187256.2002
MEM 615.957031 1701187256.3662
MEM 615.957031 1701187256.5355
MEM 615.957031 1701187256.7056
MEM 615.957031 1701187256.8730
MEM 615.957031 1701187257.0453
MEM 615.957031 1701187257.2183
MEM 615.957031 1701187257.3898
MEM 615.957031 1701187257.5616
MEM 615.957031 1701187257.7280
MEM 615.957031 1701187257.8979
MEM 615.957031 1701187258.0522
MEM 615.957031 1701187258.2231
MEM 615.957031 1701187258.3948
MEM 615.957031 1701187258.5539
MEM 615.957031 1701187258.7214
MEM 615.957031 1701187258.8926
MEM 615.957031 1701187259.0646
MEM 615.957031 1701187259.2367
MEM 615.957031 1701187259.4051
MEM 615.957031 1701187259.5769
MEM 615.957031 1701187259.7448
MEM 615.957031 1701187259.9164
MEM 615.957031 1701187260.0879
MEM 615.957031 1701187260.2553
MEM 615.957031 1701187260.4267
MEM 615.957031 1701187260.5987
MEM 615.957031 1701187260.7700
MEM 615.957031 1701187260.9908
MEM 615.957031 1701187261.2750
MEM 615.957031 1701187261.4468
MEM 615.957031 1701187261.6144
MEM 615.957031 1701187261.7862
MEM 615.957031 1701187261.9583
MEM 615.957031 1701187262.1302
MEM 615.957031 1701187262.3021
MEM 615.957031 1701187262.4737
MEM 615.957031 1701187262.6455
MEM 615.957031 1701187262.8166
MEM 615.957031 1701187262.9860
MEM 615.957031 1701187263.1629
MEM 615.957031 1701187263.3380
MEM 615.957031 1701187263.5093
MEM 615.957031 1701187263.6792
MEM 615.957031 1701187263.8498
MEM 615.957031 1701187264.0048
MEM 615.957031 1701187264.1771
MEM 615.957031 1701187264.3401
MEM 615.957031 1701187264.5054
MEM 615.957031 1701187264.6779
MEM 615.957031 1701187264.8495
MEM 615.957031 1701187265.0169
MEM 615.957031 1701187265.1874
MEM 615.957031 1701187265.3576
MEM 615.957031 1701187265.5284
MEM 615.957031 1701187265.6993
MEM 615.957031 1701187265.8837
MEM 615.957031 1701187266.0479
MEM 615.957031 1701187266.2209
MEM 615.957031 1701187266.3952
MEM 615.957031 1701187266.5737
MEM 615.957031 1701187266.7458
MEM 615.957031 1701187266.9180
MEM 615.957031 1701187267.0899
MEM 615.957031 1701187267.2614
MEM 615.957031 1701187267.4337
MEM 615.957031 1701187267.6046
MEM 615.957031 1701187267.7763
MEM 615.957031 1701187267.9478
MEM 615.957031 1701187268.1027
MEM 615.957031 1701187268.2739
MEM 615.957031 1701187268.4445
MEM 615.957031 1701187268.6079
MEM 615.957031 1701187268.7790
MEM 615.957031 1701187268.9511
MEM 615.957031 1701187269.1229
MEM 615.957031 1701187269.2944
MEM 615.957031 1701187269.4680
MEM 615.957031 1701187269.6363
MEM 615.957031 1701187269.8082
MEM 615.957031 1701187269.9798
MEM 615.957031 1701187270.1520
MEM 615.957031 1701187270.3079
MEM 615.957031 1701187270.4797
MEM 615.957031 1701187270.6501
MEM 615.957031 1701187270.8076
MEM 615.957031 1701187270.9773
MEM 615.957031 1701187271.1481
MEM 615.957031 1701187271.3183
MEM 615.957031 1701187271.4856
MEM 615.957031 1701187271.6561
MEM 615.957031 1701187271.8246
MEM 615.957031 1701187271.9969
MEM 615.957031 1701187272.1683
MEM 615.957031 1701187272.3230
MEM 615.957031 1701187272.4977
MEM 615.957031 1701187272.6653
MEM 615.957031 1701187272.8372
MEM 615.957031 1701187273.0084
MEM 615.957031 1701187273.1635
MEM 615.957031 1701187273.3307
MEM 615.957031 1701187273.5018
MEM 615.957031 1701187273.6732
MEM 615.957031 1701187273.8457
MEM 615.957031 1701187274.0173
MEM 615.957031 1701187274.1921
MEM 615.957031 1701187274.3655
MEM 615.957031 1701187274.5402
MEM 615.957031 1701187274.7123
MEM 615.957031 1701187274.8783
MEM 615.957031 1701187275.0506
MEM 615.957031 1701187275.2240
MEM 615.957031 1701187275.3968
MEM 615.957031 1701187275.5701
MEM 615.957031 1701187275.7346
MEM 615.957031 1701187275.8989
MEM 615.957031 1701187276.0625
MEM 615.957031 1701187276.2339
MEM 615.957031 1701187276.4059
MEM 615.957031 1701187276.5733
MEM 615.957031 1701187276.7359
MEM 615.957031 1701187276.9088
MEM 615.957031 1701187277.0756
MEM 615.957031 1701187277.2478
MEM 615.957031 1701187277.4195
MEM 615.957031 1701187277.5906
MEM 615.957031 1701187277.7613
MEM 615.957031 1701187277.9315
MEM 615.957031 1701187278.0858
MEM 615.957031 1701187278.2486
MEM 615.957031 1701187278.4194
MEM 615.957031 1701187278.5867
MEM 615.957031 1701187278.7421
MEM 615.957031 1701187278.9064
MEM 615.957031 1701187279.0619
MEM 615.957031 1701187279.2332
MEM 615.957031 1701187279.4038
MEM 615.957031 1701187279.5753
MEM 615.957031 1701187279.7415
MEM 615.957031 1701187279.9147
MEM 615.957031 1701187280.0705
MEM 615.957031 1701187280.2403
MEM 615.957031 1701187280.4103
MEM 615.957031 1701187280.5653
MEM 615.957031 1701187280.7365
MEM 615.957031 1701187280.9082
MEM 615.957031 1701187281.0754
MEM 615.957031 1701187281.2304
MEM 615.957031 1701187281.4076
MEM 615.957031 1701187281.5744
MEM 615.957031 1701187281.7443
MEM 615.957031 1701187281.9135
MEM 615.957031 1701187282.0817
MEM 615.957031 1701187282.2512
MEM 615.957031 1701187282.4218
MEM 615.957031 1701187282.5928
MEM 615.957031 1701187282.7522
MEM 615.957031 1701187282.9229
MEM 615.957031 1701187283.0924
MEM 615.957031 1701187283.2652
MEM 615.957031 1701187283.4363
MEM 615.957031 1701187283.5944
MEM 615.957031 1701187283.7651
MEM 615.957031 1701187283.9372
MEM 615.957031 1701187284.0971
MEM 615.957031 1701187284.2569
MEM 615.957031 1701187284.4286
MEM 615.957031 1701187284.5998
MEM 615.957031 1701187284.7671
MEM 615.957031 1701187284.9350
MEM 615.957031 1701187285.1062
MEM 615.957031 1701187285.2790
MEM 615.957031 1701187285.4497
MEM 615.957031 1701187285.6203
MEM 615.957031 1701187285.7918
MEM 615.957031 1701187285.9632
MEM 615.957031 1701187286.1185
MEM 615.957031 1701187286.2892
MEM 615.957031 1701187286.4598
MEM 615.957031 1701187286.6225
MEM 615.957031 1701187286.7943
MEM 615.957031 1701187286.9653
MEM 615.957031 1701187287.1369
MEM 615.957031 1701187287.3080
MEM 615.957031 1701187287.4786
MEM 615.957031 1701187287.6380
MEM 615.957031 1701187287.8088
MEM 615.957031 1701187287.9793
MEM 615.957031 1701187288.1322
MEM 615.957031 1701187288.3036
MEM 615.957031 1701187288.4711
MEM 615.957031 1701187288.6360
MEM 615.957031 1701187288.8068
MEM 615.957031 1701187288.9746
MEM 615.957031 1701187289.1460
MEM 615.957031 1701187289.3178
MEM 615.957031 1701187289.4890
MEM 615.957031 1701187289.6618
MEM 615.957031 1701187289.8331
MEM 615.957031 1701187290.0043
MEM 615.957031 1701187290.1618
MEM 615.957031 1701187290.3334
MEM 615.957031 1701187290.5050
MEM 615.957031 1701187290.6759
MEM 615.957031 1701187290.8473
MEM 615.957031 1701187291.0195
MEM 615.957031 1701187291.1915
MEM 615.957031 1701187291.3638
MEM 615.957031 1701187291.5341
MEM 615.957031 1701187291.7057
MEM 615.957031 1701187291.8776
MEM 615.957031 1701187292.0498
MEM 615.957031 1701187292.2222
MEM 615.957031 1701187292.3931
MEM 615.957031 1701187292.5634
MEM 615.957031 1701187292.7354
MEM 615.957031 1701187292.8949
MEM 615.957031 1701187293.0621
MEM 615.957031 1701187293.2331
MEM 615.957031 1701187293.4046
MEM 615.957031 1701187293.5759
MEM 615.957031 1701187293.7317
MEM 615.957031 1701187293.9030
MEM 615.957031 1701187294.0747
MEM 615.957031 1701187294.2469
MEM 615.957031 1701187294.4174
MEM 615.957031 1701187294.5888
MEM 615.957031 1701187294.7541
MEM 615.957031 1701187294.9128
MEM 615.957031 1701187295.0839
MEM 615.957031 1701187295.2560
MEM 615.957031 1701187295.4281
MEM 615.957031 1701187295.5985
MEM 615.957031 1701187295.7698
MEM 615.957031 1701187295.9402
MEM 615.957031 1701187296.1120
MEM 615.957031 1701187296.2836
MEM 615.957031 1701187296.4547
MEM 615.957031 1701187296.6264
MEM 615.957031 1701187296.7974
MEM 615.957031 1701187296.9680
MEM 615.957031 1701187297.1382
MEM 615.957031 1701187297.3091
MEM 615.957031 1701187297.4796
MEM 615.957031 1701187297.6460
MEM 615.957031 1701187297.8173
MEM 615.957031 1701187297.9885
MEM 615.957031 1701187298.1598
MEM 615.957031 1701187298.3182
MEM 615.957031 1701187298.4887
MEM 615.957031 1701187298.6548
MEM 615.957031 1701187298.8250
MEM 615.957031 1701187298.9832
MEM 615.957031 1701187299.1532
MEM 615.957031 1701187299.3235
MEM 615.957031 1701187299.4912
MEM 615.957031 1701187299.6533
MEM 615.957031 1701187299.8236
MEM 615.957031 1701187299.9939
MEM 615.957031 1701187300.1598
MEM 615.957031 1701187300.3180
MEM 615.957031 1701187300.4891
MEM 615.957031 1701187300.6441
MEM 615.957031 1701187300.8148
MEM 615.957031 1701187300.9736
MEM 615.957031 1701187301.1440
MEM 615.957031 1701187301.3160
MEM 615.957031 1701187301.4868
MEM 615.957031 1701187301.6579
MEM 615.957031 1701187301.8292
MEM 615.957031 1701187301.9994
MEM 615.957031 1701187302.1691
MEM 615.957031 1701187302.3380
MEM 615.957031 1701187302.5083
MEM 615.957031 1701187302.6810
MEM 615.957031 1701187302.8516
MEM 615.957031 1701187303.0238
MEM 615.957031 1701187303.1946
MEM 615.957031 1701187303.3653
MEM 615.957031 1701187303.5362
MEM 615.957031 1701187303.7078
MEM 615.957031 1701187303.8782
MEM 615.957031 1701187304.0484
MEM 615.957031 1701187304.2224
MEM 615.957031 1701187304.3929
MEM 615.957031 1701187304.5630
MEM 615.957031 1701187304.7211
MEM 615.957031 1701187304.8914
MEM 615.957031 1701187305.0452
MEM 615.957031 1701187305.2158
MEM 615.957031 1701187305.3875
MEM 615.957031 1701187305.5509
MEM 615.957031 1701187305.7225
MEM 615.957031 1701187305.8961
MEM 615.957031 1701187306.0678
MEM 615.957031 1701187306.2383
MEM 615.957031 1701187306.4083
MEM 615.957031 1701187306.5790
MEM 615.957031 1701187306.7496
MEM 615.957031 1701187306.9509
MEM 615.957031 1701187307.1373
MEM 615.957031 1701187307.3835
MEM 615.957031 1701187307.5545
MEM 615.957031 1701187307.7204
MEM 615.957031 1701187307.8875
MEM 615.957031 1701187308.0473
MEM 615.957031 1701187308.2189
MEM 615.957031 1701187308.3890
MEM 615.957031 1701187308.5596
MEM 615.957031 1701187308.7309
MEM 615.957031 1701187308.9014
MEM 615.957031 1701187309.0714
MEM 615.957031 1701187309.2421
MEM 615.957031 1701187309.4127
MEM 615.957031 1701187309.5829
MEM 615.957031 1701187309.7537
MEM 615.957031 1701187309.9198
MEM 615.957031 1701187310.0902
MEM 615.957031 1701187310.2483
MEM 615.957031 1701187310.4033
MEM 615.957031 1701187310.5706
MEM 615.957031 1701187310.7245
MEM 615.957031 1701187310.8947
MEM 615.957031 1701187311.0693
MEM 615.957031 1701187311.2426
MEM 615.957031 1701187311.4143
MEM 615.957031 1701187311.5839
MEM 615.957031 1701187311.7414
MEM 615.957031 1701187311.9119
MEM 615.957031 1701187312.0827
MEM 615.957031 1701187312.2541
MEM 615.957031 1701187312.4254
MEM 615.957031 1701187312.5988
MEM 615.957031 1701187312.7663
MEM 615.957031 1701187312.9368
MEM 615.957031 1701187313.1073
MEM 615.957031 1701187313.2770
MEM 615.957031 1701187313.4429
MEM 615.957031 1701187313.6125
MEM 615.957031 1701187313.7667
MEM 615.957031 1701187313.9390
MEM 615.957031 1701187314.1106
MEM 615.957031 1701187314.2812
MEM 615.957031 1701187314.4526
MEM 615.957031 1701187314.6260
MEM 615.957031 1701187314.7993
MEM 615.957031 1701187314.9735
MEM 615.957031 1701187315.1415
MEM 615.957031 1701187315.3134
MEM 615.957031 1701187315.4846
MEM 615.957031 1701187315.6569
MEM 615.957031 1701187315.8299
MEM 615.957031 1701187316.0016
MEM 615.957031 1701187316.1607
MEM 615.957031 1701187316.3315
MEM 615.957031 1701187316.5018
MEM 615.957031 1701187316.6730
MEM 615.957031 1701187316.8394
MEM 615.957031 1701187317.0020
MEM 615.957031 1701187317.1723
MEM 615.957031 1701187317.3430
MEM 615.957031 1701187317.5135
MEM 615.957031 1701187317.6856
MEM 615.957031 1701187317.8587
MEM 615.957031 1701187318.0320
MEM 615.957031 1701187318.2045
MEM 615.957031 1701187318.3742
MEM 615.957031 1701187318.5432
MEM 615.957031 1701187318.7130
MEM 615.957031 1701187318.8834
MEM 615.957031 1701187319.0523
MEM 615.957031 1701187319.2179
MEM 615.957031 1701187319.3871
MEM 615.957031 1701187319.5561
MEM 615.957031 1701187319.7253
MEM 615.957031 1701187319.8945
MEM 615.957031 1701187320.0636
MEM 615.957031 1701187320.2217
MEM 615.957031 1701187320.3928
MEM 615.957031 1701187320.5642
MEM 615.957031 1701187320.7353
MEM 615.957031 1701187320.9066
MEM 615.957031 1701187321.0770
MEM 615.957031 1701187321.2488
MEM 615.957031 1701187321.4204
MEM 615.957031 1701187321.6076
MEM 615.957031 1701187321.7611
MEM 615.957031 1701187321.9322
MEM 615.957031 1701187322.1049
MEM 615.957031 1701187322.2787
MEM 615.957031 1701187322.4522
MEM 615.957031 1701187322.6263
MEM 615.957031 1701187322.7993
MEM 615.957031 1701187322.9726
MEM 615.957031 1701187323.1449
MEM 615.957031 1701187323.3173
MEM 615.957031 1701187323.4861
MEM 615.957031 1701187323.6575
MEM 615.957031 1701187323.8316
MEM 615.957031 1701187324.0007
MEM 615.957031 1701187324.1586
MEM 615.957031 1701187324.3321
MEM 615.957031 1701187324.5031
MEM 615.957031 1701187324.6684
MEM 615.957031 1701187324.8423
MEM 615.957031 1701187325.0178
MEM 615.957031 1701187325.1927
MEM 615.957031 1701187325.3679
MEM 615.957031 1701187325.5516
MEM 615.957031 1701187325.7221
MEM 615.957031 1701187325.8872
MEM 615.957031 1701187326.0567
MEM 615.957031 1701187326.2263
MEM 615.957031 1701187326.4116
MEM 615.957031 1701187326.5828
MEM 615.957031 1701187326.7506
MEM 615.957031 1701187326.9217
MEM 615.957031 1701187327.0893
MEM 615.957031 1701187327.2614
MEM 615.957031 1701187327.4248
MEM 615.957031 1701187327.5948
MEM 615.957031 1701187327.7502
MEM 615.957031 1701187327.9241
MEM 615.957031 1701187328.0959
MEM 615.957031 1701187328.2668
MEM 615.957031 1701187328.4386
MEM 615.957031 1701187328.6098
MEM 615.957031 1701187328.7730
MEM 615.957031 1701187328.9360
MEM 615.957031 1701187329.1056
MEM 615.957031 1701187329.2767
MEM 615.957031 1701187329.4489
MEM 615.957031 1701187329.6167
MEM 615.957031 1701187329.7897
MEM 615.957031 1701187329.9598
MEM 615.957031 1701187330.1315
MEM 615.957031 1701187330.3196
MEM 615.957031 1701187330.4899
MEM 615.957031 1701187330.6601
MEM 615.957031 1701187330.8303
MEM 615.957031 1701187331.0013
MEM 615.957031 1701187331.1625
MEM 615.957031 1701187331.3302
MEM 615.957031 1701187331.5033
MEM 615.957031 1701187331.6712
MEM 615.957031 1701187331.8430
MEM 615.957031 1701187332.0150
MEM 615.957031 1701187332.1882
MEM 615.957031 1701187332.3624
MEM 615.957031 1701187332.5354
MEM 615.957031 1701187332.7044
MEM 615.957031 1701187332.8777
MEM 615.957031 1701187333.0465
MEM 615.957031 1701187333.2178
MEM 615.957031 1701187333.3901
MEM 615.957031 1701187333.5643
MEM 615.957031 1701187333.7276
MEM 615.957031 1701187333.8988
MEM 615.957031 1701187334.0695
MEM 615.957031 1701187334.2409
MEM 615.957031 1701187334.4113
MEM 615.957031 1701187334.5818
MEM 615.957031 1701187334.7521
MEM 615.957031 1701187334.9226
MEM 615.957031 1701187335.0930
MEM 615.957031 1701187335.2640
MEM 615.957031 1701187335.4348
MEM 615.957031 1701187335.6069
MEM 615.957031 1701187335.7759
MEM 615.957031 1701187335.9384
MEM 615.957031 1701187336.1044
MEM 615.957031 1701187336.2755
MEM 615.957031 1701187336.4460
MEM 615.957031 1701187336.6168
MEM 615.957031 1701187336.7713
MEM 615.957031 1701187336.9426
MEM 615.957031 1701187337.1134
MEM 615.957031 1701187337.2837
MEM 615.957031 1701187337.4544
MEM 615.957031 1701187337.6250
MEM 615.957031 1701187337.7962
MEM 615.957031 1701187337.9671
