CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run.py
MEM 1025.929688 1701176831.4447
MEM 1025.929688 1701176831.5791
MEM 1025.929688 1701176831.7145
MEM 1025.929688 1701176831.8483
MEM 1025.929688 1701176831.9827
MEM 1025.929688 1701176832.1172
MEM 1025.929688 1701176832.2518
MEM 1025.929688 1701176832.3857
MEM 1025.929688 1701176832.5198
MEM 1025.929688 1701176832.6541
MEM 1025.929688 1701176832.7884
MEM 1025.929688 1701176832.9228
MEM 1025.929688 1701176833.0568
MEM 1025.929688 1701176833.1906
MEM 1025.929688 1701176833.3251
MEM 1025.929688 1701176833.4601
MEM 1025.929688 1701176833.5954
MEM 1025.929688 1701176833.7301
MEM 1025.929688 1701176833.8641
MEM 1025.929688 1701176833.9982
MEM 1025.929688 1701176834.1324
MEM 1025.929688 1701176834.2665
MEM 1025.929688 1701176834.4008
MEM 1025.929688 1701176834.5349
MEM 1025.929688 1701176834.6698
MEM 1025.929688 1701176834.8037
MEM 1025.929688 1701176834.9385
MEM 1025.929688 1701176835.0719
MEM 1025.929688 1701176835.2074
MEM 1025.929688 1701176835.3420
MEM 1025.929688 1701176835.4758
MEM 1025.929688 1701176835.6107
MEM 1025.929688 1701176835.7456
MEM 1025.929688 1701176835.8805
MEM 1025.929688 1701176836.0150
MEM 1025.929688 1701176836.1492
MEM 1025.929688 1701176836.2846
MEM 1025.929688 1701176836.4198
MEM 1025.929688 1701176836.5542
MEM 1025.929688 1701176836.6884
MEM 1025.929688 1701176836.8222
MEM 1025.929688 1701176836.9570
MEM 1025.929688 1701176837.0920
MEM 1025.929688 1701176837.2262
MEM 1025.929688 1701176837.3604
MEM 1025.929688 1701176837.4947
MEM 1025.929688 1701176837.6285
MEM 1025.929688 1701176837.7627
MEM 1025.929688 1701176837.8968
MEM 1025.929688 1701176838.0326
MEM 1025.929688 1701176838.1666
MEM 1025.929688 1701176838.3013
MEM 1025.929688 1701176838.4362
MEM 1025.929688 1701176838.5708
MEM 1025.929688 1701176838.7053
MEM 1025.929688 1701176838.8395
MEM 1025.929688 1701176838.9744
MEM 1025.929688 1701176839.1085
MEM 1025.929688 1701176839.2427
MEM 1025.929688 1701176839.3770
MEM 1025.929688 1701176839.5117
MEM 1025.929688 1701176839.6466
MEM 1025.984375 1701176839.7810
MEM 1025.984375 1701176839.9159
MEM 1025.984375 1701176840.0505
MEM 1025.984375 1701176840.1843
MEM 1025.984375 1701176840.3185
MEM 1025.984375 1701176840.4526
MEM 1025.984375 1701176840.5866
MEM 1025.984375 1701176840.7206
MEM 1025.984375 1701176840.8548
MEM 1025.984375 1701176840.9888
MEM 1025.984375 1701176841.1230
MEM 1025.984375 1701176841.2573
MEM 1025.984375 1701176841.3915
MEM 1025.984375 1701176841.5269
MEM 1025.984375 1701176841.6611
MEM 1025.984375 1701176841.7950
MEM 1025.984375 1701176841.9289
MEM 1025.984375 1701176842.0633
MEM 1025.984375 1701176842.1974
MEM 1025.984375 1701176842.3312
MEM 1025.984375 1701176842.4652
MEM 1026.000000 1701176842.5991
MEM 1026.000000 1701176842.7340
MEM 1026.000000 1701176842.8684
MEM 1026.000000 1701176843.0026
MEM 1026.000000 1701176843.1370
MEM 1026.000000 1701176843.2715
MEM 1026.000000 1701176843.4057
MEM 1026.000000 1701176843.5399
MEM 1026.000000 1701176843.6741
MEM 1026.000000 1701176843.8080
MEM 1026.000000 1701176843.9420
MEM 1026.000000 1701176844.0761
MEM 1026.000000 1701176844.2103
MEM 1026.000000 1701176844.3468
MEM 1026.000000 1701176844.4813
MEM 1026.000000 1701176844.6156
MEM 1026.000000 1701176844.7500
MEM 1026.000000 1701176844.8842
MEM 1026.000000 1701176845.0179
MEM 1026.000000 1701176845.1519
MEM 1026.000000 1701176845.2863
MEM 1026.000000 1701176845.4205
MEM 1026.000000 1701176845.5548
MEM 1026.000000 1701176845.6892
MEM 1026.000000 1701176845.8236
MEM 1026.000000 1701176845.9580
MEM 1026.000000 1701176846.0921
MEM 1026.000000 1701176846.2268
MEM 1026.000000 1701176846.3612
MEM 1026.000000 1701176846.4953
MEM 1026.000000 1701176846.6289
MEM 1026.000000 1701176846.7635
MEM 1026.000000 1701176846.8972
MEM 1026.000000 1701176847.0308
MEM 1026.000000 1701176847.1643
MEM 1026.000000 1701176847.2985
MEM 1026.000000 1701176847.4330
MEM 1026.000000 1701176847.5674
MEM 1026.000000 1701176847.7009
MEM 1026.000000 1701176847.8361
MEM 1026.000000 1701176847.9706
MEM 1026.003906 1701176848.1046
MEM 1026.003906 1701176848.2388
MEM 1026.003906 1701176848.3728
MEM 1026.003906 1701176848.5075
MEM 1026.003906 1701176848.6415
MEM 1026.003906 1701176848.7761
MEM 1026.003906 1701176848.9104
MEM 1026.003906 1701176849.0460
MEM 1026.003906 1701176849.1811
MEM 1026.003906 1701176849.3150
MEM 1026.003906 1701176849.4494
MEM 1026.003906 1701176849.5857
MEM 1026.003906 1701176849.7216
MEM 1026.003906 1701176849.8575
MEM 1026.003906 1701176849.9921
MEM 1026.003906 1701176850.1269
MEM 1026.003906 1701176850.2610
MEM 1026.003906 1701176850.3962
MEM 1026.003906 1701176850.5308
MEM 1026.003906 1701176850.6667
MEM 1026.003906 1701176850.8003
MEM 1026.003906 1701176850.9361
MEM 1026.003906 1701176851.0707
MEM 1026.003906 1701176851.2058
MEM 1026.003906 1701176851.3408
MEM 1026.003906 1701176851.4767
MEM 1026.003906 1701176851.6113
MEM 1026.003906 1701176851.7453
MEM 1026.003906 1701176851.8799
MEM 1026.003906 1701176852.0139
MEM 1026.003906 1701176852.1482
MEM 1026.003906 1701176852.2834
MEM 1026.003906 1701176852.4179
MEM 1026.003906 1701176852.5541
MEM 1026.003906 1701176852.6890
MEM 1026.003906 1701176852.8237
MEM 1026.003906 1701176852.9590
MEM 1026.003906 1701176853.0943
MEM 1026.003906 1701176853.2286
MEM 1026.003906 1701176853.3633
MEM 1026.003906 1701176853.4977
MEM 1026.003906 1701176853.6325
MEM 1026.003906 1701176853.7681
MEM 1026.003906 1701176853.9034
MEM 1026.003906 1701176854.0382
MEM 1026.003906 1701176854.1729
MEM 1026.003906 1701176854.3071
MEM 1026.003906 1701176854.4406
MEM 1026.003906 1701176854.5750
MEM 1026.003906 1701176854.7092
MEM 1026.003906 1701176854.8439
MEM 1026.003906 1701176854.9787
MEM 1026.003906 1701176855.1137
MEM 1026.003906 1701176855.2484
MEM 1026.003906 1701176855.3842
MEM 1026.003906 1701176855.5190
MEM 1026.003906 1701176855.6539
MEM 1026.003906 1701176855.7891
MEM 1026.003906 1701176855.9245
MEM 1026.003906 1701176856.0588
MEM 1026.003906 1701176856.1945
MEM 1026.003906 1701176856.3296
MEM 1026.003906 1701176856.4639
MEM 1026.003906 1701176856.5987
MEM 1026.003906 1701176856.7333
MEM 1026.003906 1701176856.8673
MEM 1026.003906 1701176857.0019
MEM 1026.003906 1701176857.1365
MEM 1026.003906 1701176857.2711
MEM 1026.003906 1701176857.4057
MEM 1026.003906 1701176857.5398
MEM 1026.003906 1701176857.6739
MEM 1026.003906 1701176857.8082
MEM 1026.003906 1701176857.9421
MEM 1026.003906 1701176858.0762
MEM 1026.003906 1701176858.2105
MEM 1026.003906 1701176858.3448
MEM 1026.003906 1701176858.4803
MEM 1026.003906 1701176858.6153
MEM 1026.003906 1701176858.7499
MEM 1026.003906 1701176858.8850
MEM 1026.003906 1701176859.0185
MEM 1026.003906 1701176859.1524
MEM 1026.003906 1701176859.2863
MEM 1026.003906 1701176859.4205
MEM 1026.003906 1701176859.5549
MEM 1026.003906 1701176859.6889
MEM 1026.003906 1701176859.8233
MEM 1026.003906 1701176859.9569
MEM 1026.003906 1701176860.0925
MEM 1026.003906 1701176860.2268
MEM 1026.003906 1701176860.3609
MEM 1026.003906 1701176860.4955
MEM 1026.003906 1701176860.6299
MEM 1026.003906 1701176860.7641
MEM 1026.003906 1701176860.8986
MEM 1026.003906 1701176861.0335
MEM 1026.003906 1701176861.1677
MEM 1026.003906 1701176861.3020
MEM 1026.003906 1701176861.4362
MEM 1026.003906 1701176861.5702
MEM 1026.003906 1701176861.7047
MEM 1026.003906 1701176861.8388
MEM 1026.003906 1701176861.9735
MEM 1026.003906 1701176862.1082
MEM 1026.003906 1701176862.2427
MEM 1026.003906 1701176862.3766
MEM 1026.003906 1701176862.5107
MEM 1026.003906 1701176862.6446
MEM 1026.003906 1701176862.7786
MEM 1026.003906 1701176862.9132
MEM 1026.003906 1701176863.0472
MEM 1026.003906 1701176863.1809
MEM 1026.003906 1701176863.3151
MEM 1026.003906 1701176863.4502
MEM 1026.003906 1701176863.5857
MEM 1026.003906 1701176863.7193
MEM 1026.003906 1701176863.8534
MEM 1026.003906 1701176863.9872
MEM 1026.003906 1701176864.1210
MEM 1026.003906 1701176864.2551
MEM 1026.003906 1701176864.3892
MEM 1026.003906 1701176864.5237
MEM 1026.003906 1701176864.6578
MEM 1026.003906 1701176864.7929
MEM 1026.003906 1701176864.9270
MEM 1026.003906 1701176865.0611
MEM 1026.003906 1701176865.1957
MEM 1026.003906 1701176865.3298
MEM 1026.003906 1701176865.4637
MEM 1026.003906 1701176865.5980
MEM 1026.003906 1701176865.7321
MEM 1026.003906 1701176865.8666
MEM 1026.003906 1701176866.0001
MEM 1026.003906 1701176866.1340
MEM 1026.003906 1701176866.2682
MEM 1026.003906 1701176866.4036
MEM 1026.003906 1701176866.5376
MEM 1026.003906 1701176866.6718
MEM 1026.003906 1701176866.8060
MEM 1026.003906 1701176866.9402
MEM 1026.003906 1701176867.0733
MEM 1026.003906 1701176867.2079
MEM 1026.003906 1701176867.3424
MEM 1026.003906 1701176867.4770
MEM 1026.003906 1701176867.6116
MEM 1026.003906 1701176867.7459
MEM 1026.003906 1701176867.8801
MEM 1026.003906 1701176868.0146
MEM 1026.003906 1701176868.1487
MEM 1026.003906 1701176868.2826
MEM 1026.003906 1701176868.4172
MEM 1026.003906 1701176868.5511
MEM 1026.003906 1701176868.6849
MEM 1026.003906 1701176868.8188
MEM 1026.003906 1701176868.9528
MEM 1026.003906 1701176869.0869
MEM 1026.003906 1701176869.2208
MEM 1026.003906 1701176869.3547
MEM 1026.003906 1701176869.4889
MEM 1026.003906 1701176869.6237
MEM 1026.003906 1701176869.7575
MEM 1026.003906 1701176869.8931
MEM 1026.003906 1701176870.0276
MEM 1026.003906 1701176870.1619
MEM 1026.003906 1701176870.2962
MEM 1026.003906 1701176870.4301
MEM 1026.003906 1701176870.5638
MEM 1026.003906 1701176870.6981
MEM 1026.003906 1701176870.8323
MEM 1026.003906 1701176870.9663
MEM 1026.003906 1701176871.1013
MEM 1026.003906 1701176871.2355
MEM 1026.003906 1701176871.3696
MEM 1026.003906 1701176871.5044
MEM 1026.003906 1701176871.6387
MEM 1026.003906 1701176871.7728
MEM 1026.003906 1701176871.9069
MEM 1026.003906 1701176872.0408
MEM 1026.003906 1701176872.1747
MEM 1026.003906 1701176872.3084
MEM 1026.003906 1701176872.4422
MEM 1026.003906 1701176872.5762
MEM 1026.003906 1701176872.7116
MEM 1026.003906 1701176872.8457
MEM 1026.003906 1701176872.9798
MEM 1026.003906 1701176873.1144
MEM 1026.003906 1701176873.2484
MEM 1026.003906 1701176873.3820
MEM 1026.003906 1701176873.5160
MEM 1026.003906 1701176873.6497
MEM 1026.003906 1701176873.8207
MEM 1026.003906 1701176873.9561
MEM 1026.003906 1701176874.0902
MEM 1026.003906 1701176874.2478
MEM 1026.003906 1701176874.3821
MEM 1026.003906 1701176874.5161
MEM 1026.003906 1701176874.6515
MEM 1026.003906 1701176874.7849
MEM 1026.003906 1701176874.9774
MEM 1026.003906 1701176875.1134
MEM 1026.003906 1701176875.2475
MEM 1026.003906 1701176875.3818
MEM 1026.003906 1701176875.5160
MEM 1026.003906 1701176875.6498
MEM 1026.003906 1701176875.7840
MEM 1026.003906 1701176875.9185
MEM 1026.003906 1701176876.0517
MEM 1026.003906 1701176876.1865
MEM 1026.003906 1701176876.3205
MEM 1026.003906 1701176876.4547
MEM 1026.003906 1701176876.5890
MEM 1026.003906 1701176876.7233
MEM 1026.003906 1701176876.8571
MEM 1026.003906 1701176876.9916
MEM 1026.003906 1701176877.1255
MEM 1026.003906 1701176877.2600
MEM 1026.003906 1701176877.3947
MEM 1026.003906 1701176877.5294
MEM 1026.003906 1701176877.6637
MEM 1026.003906 1701176877.7996
MEM 1026.003906 1701176877.9331
MEM 1026.003906 1701176878.0672
MEM 1026.003906 1701176878.2008
MEM 1026.003906 1701176878.3346
MEM 1026.003906 1701176878.4680
MEM 1026.003906 1701176878.6019
MEM 1026.003906 1701176878.7357
MEM 1026.003906 1701176878.8696
MEM 1026.003906 1701176879.0048
MEM 1026.003906 1701176879.1390
MEM 1026.003906 1701176879.2724
MEM 1026.003906 1701176879.4067
MEM 1026.003906 1701176879.5406
MEM 1026.003906 1701176879.6748
MEM 1026.003906 1701176879.8080
MEM 1026.003906 1701176879.9445
MEM 1026.003906 1701176880.0810
MEM 1026.003906 1701176880.2171
MEM 1026.003906 1701176880.3516
MEM 1026.003906 1701176880.4856
MEM 1026.003906 1701176880.6207
MEM 1026.003906 1701176880.7546
MEM 1026.003906 1701176880.8896
MEM 1026.003906 1701176881.0242
MEM 1026.003906 1701176881.1583
MEM 1026.003906 1701176881.2921
MEM 1026.003906 1701176881.4270
MEM 1026.003906 1701176881.5614
MEM 1026.003906 1701176881.6959
MEM 1026.003906 1701176881.8301
MEM 1026.003906 1701176881.9644
MEM 1026.003906 1701176882.0990
MEM 1026.003906 1701176882.2343
MEM 1026.003906 1701176882.3691
MEM 1026.003906 1701176882.5037
MEM 1026.003906 1701176882.6392
MEM 1026.003906 1701176882.7735
MEM 1026.003906 1701176882.9075
MEM 1026.003906 1701176883.0414
MEM 1026.003906 1701176883.1753
MEM 1026.003906 1701176883.3096
MEM 1026.003906 1701176883.4437
MEM 1026.003906 1701176883.5780
MEM 1026.003906 1701176883.7130
MEM 1026.003906 1701176883.8484
MEM 1026.003906 1701176883.9827
MEM 1026.003906 1701176884.1185
MEM 1026.003906 1701176884.2536
MEM 1026.003906 1701176884.3889
MEM 1026.003906 1701176884.5236
MEM 1026.003906 1701176884.6583
MEM 1026.003906 1701176884.7923
MEM 1026.003906 1701176884.9265
MEM 1026.003906 1701176885.0608
MEM 1026.003906 1701176885.1942
MEM 1026.003906 1701176885.3294
MEM 1026.003906 1701176885.4633
MEM 1026.003906 1701176885.5975
MEM 1026.003906 1701176885.7320
MEM 1026.003906 1701176885.8659
MEM 1026.003906 1701176886.0001
MEM 1026.003906 1701176886.1345
MEM 1026.003906 1701176886.2694
MEM 1026.003906 1701176886.4034
MEM 1026.003906 1701176886.5375
MEM 1026.003906 1701176886.6719
MEM 1026.003906 1701176886.8061
MEM 1026.003906 1701176886.9406
MEM 1026.003906 1701176887.0746
MEM 1026.003906 1701176887.2095
MEM 1026.003906 1701176887.3440
MEM 1026.003906 1701176887.4789
MEM 1026.003906 1701176887.6133
MEM 1026.003906 1701176887.7472
MEM 1026.003906 1701176887.8811
MEM 1026.003906 1701176888.0142
MEM 1026.003906 1701176888.1485
MEM 1026.003906 1701176888.2828
MEM 1026.003906 1701176888.4173
MEM 1026.003906 1701176888.5517
MEM 1026.003906 1701176888.6850
MEM 1026.003906 1701176888.8201
MEM 1026.003906 1701176888.9543
MEM 1026.003906 1701176889.0881
MEM 1026.003906 1701176889.2221
MEM 1026.003906 1701176889.3562
MEM 1026.003906 1701176889.4907
MEM 1026.003906 1701176889.6247
MEM 1026.003906 1701176889.7600
MEM 1026.003906 1701176889.8946
MEM 1026.003906 1701176890.0296
MEM 1026.003906 1701176890.1642
MEM 1026.003906 1701176890.2984
MEM 1026.003906 1701176890.4332
MEM 1026.003906 1701176890.5672
MEM 1026.003906 1701176890.7017
MEM 1026.003906 1701176890.8358
MEM 1026.003906 1701176890.9701
MEM 1026.003906 1701176891.1049
MEM 1026.003906 1701176891.2394
MEM 1026.003906 1701176891.3734
MEM 1026.003906 1701176891.5077
MEM 1026.003906 1701176891.6428
MEM 1026.003906 1701176891.7770
MEM 1026.003906 1701176891.9110
MEM 1026.003906 1701176892.0455
MEM 1026.003906 1701176892.1796
MEM 1026.003906 1701176892.3143
MEM 1026.003906 1701176892.4477
MEM 1026.003906 1701176892.5818
MEM 1026.003906 1701176892.7157
MEM 1026.003906 1701176892.8495
MEM 1026.003906 1701176892.9834
MEM 1026.003906 1701176893.1174
MEM 1026.003906 1701176893.2518
MEM 1026.003906 1701176893.3857
MEM 1026.003906 1701176893.5215
MEM 1026.003906 1701176893.6561
MEM 1026.003906 1701176893.7902
MEM 1026.003906 1701176893.9242
MEM 1026.003906 1701176894.0583
MEM 1026.003906 1701176894.1924
MEM 1026.003906 1701176894.3267
MEM 1026.003906 1701176894.4615
MEM 1026.003906 1701176894.5972
MEM 1026.003906 1701176894.7328
MEM 1026.003906 1701176894.8671
MEM 1026.003906 1701176895.0011
MEM 1026.003906 1701176895.1362
MEM 1026.003906 1701176895.2713
MEM 1026.003906 1701176895.4059
MEM 1026.003906 1701176895.5401
MEM 1026.003906 1701176895.6744
MEM 1026.003906 1701176895.8083
MEM 1026.003906 1701176895.9425
MEM 1026.003906 1701176896.0768
MEM 1026.003906 1701176896.2109
MEM 1026.003906 1701176896.3468
MEM 1026.003906 1701176896.4810
MEM 1026.003906 1701176896.6155
MEM 1026.804688 1701176896.7505
MEM 1026.804688 1701176896.8844
MEM 1026.804688 1701176897.0183
MEM 1026.804688 1701176897.1521
MEM 1026.804688 1701176897.2860
MEM 1026.804688 1701176897.4196
MEM 1026.804688 1701176897.5575
MEM 1026.804688 1701176897.6994
MEM 1026.804688 1701176897.8376
MEM 1026.804688 1701176897.9742
MEM 1026.804688 1701176898.1145
MEM 1026.804688 1701176898.2545
MEM 1026.804688 1701176898.3950
MEM 1026.804688 1701176898.5317
MEM 1026.804688 1701176898.6677
MEM 1026.804688 1701176898.8041
MEM 1026.804688 1701176898.9466
MEM 1026.804688 1701176899.0884
MEM 1026.804688 1701176899.2318
MEM 1026.804688 1701176899.3731
MEM 1026.804688 1701176899.5126
MEM 1026.804688 1701176899.6505
MEM 1026.804688 1701176899.7864
MEM 1026.804688 1701176899.9231
MEM 1026.804688 1701176900.0598
MEM 1026.804688 1701176900.2015
MEM 1026.804688 1701176900.3422
MEM 1026.804688 1701176900.4817
MEM 1026.804688 1701176900.6229
MEM 1026.804688 1701176900.7608
MEM 1026.804688 1701176900.8952
MEM 1026.804688 1701176901.0295
MEM 1026.804688 1701176901.1640
MEM 1026.804688 1701176901.2982
MEM 1026.804688 1701176901.4335
MEM 1026.804688 1701176901.5678
MEM 1026.804688 1701176901.7021
MEM 1026.804688 1701176901.8358
MEM 1026.804688 1701176901.9710
MEM 1026.804688 1701176902.1054
MEM 1026.804688 1701176902.2403
MEM 1026.804688 1701176902.3752
MEM 1026.804688 1701176902.5092
MEM 1026.804688 1701176902.6443
MEM 1026.804688 1701176902.7787
MEM 1026.804688 1701176902.9125
MEM 1026.804688 1701176903.0478
MEM 1026.925781 1701176903.1828
MEM 1026.925781 1701176903.3169
MEM 1026.925781 1701176903.4515
MEM 1026.925781 1701176903.5858
MEM 1026.925781 1701176903.7203
MEM 1026.925781 1701176903.8544
MEM 1026.925781 1701176903.9889
MEM 1026.925781 1701176904.1236
MEM 1026.925781 1701176904.2591
MEM 1026.925781 1701176904.3947
MEM 1026.925781 1701176904.5288
MEM 1026.925781 1701176904.6643
MEM 1026.925781 1701176904.7987
MEM 1026.925781 1701176904.9328
MEM 1026.925781 1701176905.0667
MEM 1026.925781 1701176905.2010
MEM 1026.925781 1701176905.3351
MEM 1026.925781 1701176905.4684
MEM 1026.925781 1701176905.6021
MEM 1026.925781 1701176905.7361
MEM 1026.925781 1701176905.8704
MEM 1026.925781 1701176906.0038
MEM 1026.925781 1701176906.1377
MEM 1026.925781 1701176906.2718
MEM 1026.925781 1701176906.4066
MEM 1026.925781 1701176906.5403
MEM 1026.925781 1701176906.6753
MEM 1026.929688 1701176906.8102
MEM 1026.929688 1701176906.9448
MEM 1026.929688 1701176907.0788
MEM 1026.929688 1701176907.2131
MEM 1026.929688 1701176907.3474
MEM 1026.929688 1701176907.4816
MEM 1026.929688 1701176907.6158
MEM 1026.929688 1701176907.7505
MEM 1026.929688 1701176907.8849
MEM 1026.929688 1701176908.0193
MEM 1026.929688 1701176908.1532
MEM 1026.929688 1701176908.2876
MEM 1026.929688 1701176908.4213
MEM 1026.929688 1701176908.5554
MEM 1026.929688 1701176908.6895
MEM 1026.929688 1701176908.8235
MEM 1026.929688 1701176908.9581
MEM 1026.929688 1701176909.0938
MEM 1026.929688 1701176909.2286
MEM 1026.929688 1701176909.3648
MEM 1026.929688 1701176909.4988
MEM 1026.929688 1701176909.6329
MEM 1026.929688 1701176909.7666
MEM 1026.929688 1701176909.9007
MEM 1026.929688 1701176910.0352
MEM 1026.929688 1701176910.1715
MEM 1026.929688 1701176910.3092
MEM 1026.929688 1701176910.4448
MEM 1026.929688 1701176910.5809
MEM 1026.929688 1701176910.7158
MEM 1026.929688 1701176910.8502
MEM 1026.929688 1701176910.9857
MEM 1026.929688 1701176911.1213
MEM 1026.929688 1701176911.2566
MEM 1026.929688 1701176911.3919
MEM 1026.929688 1701176911.5280
MEM 1026.929688 1701176911.6639
MEM 1026.929688 1701176911.7992
MEM 1026.929688 1701176911.9348
MEM 1026.929688 1701176912.0697
MEM 1026.929688 1701176912.2050
MEM 1026.929688 1701176912.3392
MEM 1026.929688 1701176912.4740
MEM 1026.929688 1701176912.6121
MEM 1026.929688 1701176912.7516
MEM 1026.929688 1701176912.8910
MEM 1026.929688 1701176913.0261
MEM 1026.929688 1701176913.1610
MEM 1026.929688 1701176913.3003
MEM 1026.929688 1701176913.4407
MEM 1026.929688 1701176913.5808
MEM 1026.929688 1701176913.7213
MEM 1026.929688 1701176913.8605
MEM 1026.929688 1701176914.0008
MEM 1026.929688 1701176914.1376
MEM 1026.929688 1701176914.2732
MEM 1026.929688 1701176914.4086
MEM 1026.929688 1701176914.5433
MEM 1026.929688 1701176914.6774
MEM 1026.929688 1701176914.8129
MEM 1026.929688 1701176914.9473
MEM 1026.929688 1701176915.0859
MEM 1026.929688 1701176915.2245
MEM 1026.929688 1701176915.3613
MEM 1026.929688 1701176915.4967
MEM 1026.929688 1701176915.6322
MEM 1026.929688 1701176915.7673
MEM 1026.929688 1701176915.9022
MEM 1026.929688 1701176916.0368
MEM 1026.929688 1701176916.1719
MEM 1026.929688 1701176916.3063
MEM 1026.929688 1701176916.4420
MEM 1026.929688 1701176916.5782
MEM 1026.929688 1701176916.7136
MEM 1026.929688 1701176916.8497
MEM 1026.929688 1701176916.9852
MEM 1026.929688 1701176917.1202
MEM 1026.929688 1701176917.2552
MEM 1026.929688 1701176917.3902
MEM 1026.929688 1701176917.5249
MEM 1026.929688 1701176917.6599
MEM 1026.929688 1701176917.7947
MEM 1026.929688 1701176917.9296
MEM 1026.929688 1701176918.0647
MEM 1026.929688 1701176918.1993
MEM 1026.929688 1701176918.3340
MEM 1026.929688 1701176918.4705
MEM 1026.929688 1701176918.6054
MEM 1026.929688 1701176918.7402
MEM 1026.929688 1701176918.8757
MEM 1026.929688 1701176919.0114
MEM 1026.929688 1701176919.1465
MEM 1026.929688 1701176919.2818
MEM 1026.929688 1701176919.4173
MEM 1026.929688 1701176919.5520
MEM 1026.929688 1701176919.6860
MEM 1026.929688 1701176919.8202
MEM 1026.929688 1701176919.9547
MEM 1026.929688 1701176920.0900
MEM 1026.929688 1701176920.2252
MEM 1026.929688 1701176920.3601
MEM 1026.929688 1701176920.4954
MEM 1026.929688 1701176920.6299
MEM 1026.929688 1701176920.7659
MEM 1026.929688 1701176920.9008
MEM 1026.929688 1701176921.0355
MEM 1026.929688 1701176921.1702
MEM 1026.929688 1701176921.3055
MEM 1026.929688 1701176921.4421
MEM 1026.929688 1701176921.6095
MEM 1026.929688 1701176921.7477
MEM 1026.929688 1701176921.9430
MEM 1026.929688 1701176922.0814
MEM 1026.929688 1701176922.2159
MEM 1026.929688 1701176922.3508
MEM 1026.929688 1701176922.4850
MEM 1026.929688 1701176922.6196
MEM 1026.929688 1701176922.7541
MEM 1026.929688 1701176922.8892
MEM 1026.929688 1701176923.0232
MEM 1026.964844 1701176923.1573
MEM 1026.964844 1701176923.2920
MEM 1026.964844 1701176923.4262
MEM 1026.964844 1701176923.5614
MEM 1026.964844 1701176923.6961
MEM 1026.964844 1701176923.8339
MEM 1026.964844 1701176923.9687
MEM 1026.964844 1701176924.1034
MEM 1026.964844 1701176924.2405
MEM 1026.964844 1701176924.3785
MEM 1026.964844 1701176924.5181
MEM 1026.964844 1701176924.6559
MEM 1026.964844 1701176924.7914
MEM 1026.964844 1701176924.9251
MEM 1026.964844 1701176925.0599
MEM 1026.964844 1701176925.1952
MEM 1026.964844 1701176925.3290
MEM 1026.964844 1701176925.4627
MEM 1026.964844 1701176925.5964
MEM 1026.964844 1701176925.7300
MEM 1026.964844 1701176925.8638
MEM 1026.964844 1701176925.9980
MEM 1026.964844 1701176926.1330
MEM 1026.964844 1701176926.2676
MEM 1026.964844 1701176926.4032
MEM 1026.964844 1701176926.5402
MEM 1026.964844 1701176926.6746
MEM 1026.964844 1701176926.8077
MEM 1026.964844 1701176926.9415
MEM 1026.964844 1701176927.0745
MEM 1026.964844 1701176927.2077
MEM 1026.964844 1701176927.3417
MEM 1026.964844 1701176927.4757
MEM 1026.964844 1701176927.6094
MEM 1026.964844 1701176927.7423
MEM 1026.964844 1701176927.8752
MEM 1026.964844 1701176928.0094
MEM 1026.964844 1701176928.1434
MEM 1026.964844 1701176928.2776
MEM 1026.964844 1701176928.4122
MEM 1026.964844 1701176928.5533
MEM 1026.964844 1701176928.6885
MEM 1026.964844 1701176928.8230
MEM 1026.964844 1701176928.9578
MEM 1026.964844 1701176929.0916
MEM 1026.964844 1701176929.2255
MEM 1026.964844 1701176929.3589
MEM 1026.964844 1701176929.4933
MEM 1026.964844 1701176929.6278
MEM 1026.964844 1701176929.7620
MEM 1026.964844 1701176929.8972
MEM 1026.964844 1701176930.0316
MEM 1026.964844 1701176930.1662
MEM 1026.964844 1701176930.3000
MEM 1026.964844 1701176930.4342
MEM 1026.964844 1701176930.5680
MEM 1026.964844 1701176930.7019
MEM 1026.964844 1701176930.8359
MEM 1026.964844 1701176930.9711
MEM 1026.964844 1701176931.1078
MEM 1026.964844 1701176931.2428
MEM 1026.964844 1701176931.3771
MEM 1026.964844 1701176931.5117
MEM 1026.964844 1701176931.6455
MEM 1026.964844 1701176931.7792
MEM 1026.964844 1701176931.9132
MEM 1026.964844 1701176932.0471
MEM 1026.964844 1701176932.1821
MEM 1026.964844 1701176932.3161
MEM 1026.964844 1701176932.4507
MEM 1026.964844 1701176932.5850
MEM 1026.964844 1701176932.7198
MEM 1026.964844 1701176932.8544
MEM 1026.964844 1701176932.9890
MEM 1026.964844 1701176933.1237
MEM 1026.964844 1701176933.2583
MEM 1026.964844 1701176933.3941
MEM 1026.964844 1701176933.5293
MEM 1026.964844 1701176933.6635
MEM 1026.964844 1701176933.8050
MEM 1026.964844 1701176933.9411
MEM 1026.964844 1701176934.0766
MEM 1026.964844 1701176934.2117
MEM 1026.964844 1701176934.3469
MEM 1026.964844 1701176934.4807
MEM 1026.964844 1701176934.6161
MEM 1026.964844 1701176934.7514
MEM 1026.964844 1701176934.8862
MEM 1026.964844 1701176935.0200
MEM 1026.964844 1701176935.1550
MEM 1026.964844 1701176935.2898
MEM 1026.964844 1701176935.4253
MEM 1026.964844 1701176935.5599
MEM 1026.964844 1701176935.7011
MEM 1026.964844 1701176935.8437
MEM 1026.964844 1701176935.9793
