CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run.py
MEM 614.058594 1701175367.2084
MEM 614.058594 1701175367.3433
MEM 614.058594 1701175367.4783
MEM 614.058594 1701175367.6131
MEM 614.058594 1701175367.7478
MEM 614.058594 1701175367.8822
MEM 614.058594 1701175368.0173
MEM 614.058594 1701175368.1524
MEM 614.058594 1701175368.2881
MEM 614.058594 1701175368.4225
MEM 614.058594 1701175368.5579
MEM 614.058594 1701175368.6941
MEM 614.058594 1701175368.8299
MEM 614.058594 1701175368.9644
MEM 614.058594 1701175369.0984
MEM 614.058594 1701175369.2328
MEM 614.058594 1701175369.3669
MEM 614.058594 1701175369.5016
MEM 614.058594 1701175369.6366
MEM 614.058594 1701175369.7717
MEM 614.058594 1701175369.9076
MEM 614.058594 1701175370.0427
MEM 614.058594 1701175370.1777
MEM 614.058594 1701175370.3114
MEM 614.058594 1701175370.4465
MEM 614.058594 1701175370.5809
MEM 614.058594 1701175370.7158
MEM 614.058594 1701175370.8497
MEM 614.058594 1701175370.9860
MEM 614.058594 1701175371.1221
MEM 614.058594 1701175371.2583
MEM 614.058594 1701175371.3924
MEM 614.058594 1701175371.5270
MEM 614.058594 1701175371.6614
MEM 614.058594 1701175371.7959
MEM 614.058594 1701175371.9301
MEM 614.058594 1701175372.0648
MEM 614.058594 1701175372.1996
MEM 614.058594 1701175372.3351
MEM 614.058594 1701175372.4700
MEM 614.058594 1701175372.6049
MEM 614.058594 1701175372.7399
MEM 614.058594 1701175372.8752
MEM 614.058594 1701175373.0094
MEM 614.058594 1701175373.1446
MEM 614.058594 1701175373.2793
MEM 614.058594 1701175373.4144
MEM 614.058594 1701175373.5495
MEM 614.058594 1701175373.6838
MEM 614.058594 1701175373.8178
MEM 614.058594 1701175373.9515
MEM 614.058594 1701175374.0854
MEM 614.058594 1701175374.2196
MEM 614.058594 1701175374.3547
MEM 614.058594 1701175374.4896
MEM 614.058594 1701175374.6242
MEM 614.058594 1701175374.7599
MEM 614.058594 1701175374.8951
MEM 614.058594 1701175375.0300
MEM 614.058594 1701175375.1645
MEM 614.058594 1701175375.2995
MEM 614.058594 1701175375.4347
MEM 614.058594 1701175375.5695
MEM 614.058594 1701175375.7047
MEM 614.058594 1701175375.8407
MEM 614.058594 1701175375.9772
MEM 614.058594 1701175376.1123
MEM 614.058594 1701175376.2468
MEM 614.058594 1701175376.3811
MEM 614.058594 1701175376.5157
MEM 614.058594 1701175376.6498
MEM 614.058594 1701175376.7839
MEM 614.058594 1701175376.9178
MEM 614.058594 1701175377.0534
MEM 614.058594 1701175377.1883
MEM 614.058594 1701175377.3234
MEM 614.058594 1701175377.4584
MEM 614.058594 1701175377.5938
MEM 614.058594 1701175377.7285
MEM 614.058594 1701175377.8631
MEM 614.058594 1701175377.9979
MEM 614.058594 1701175378.1324
MEM 614.058594 1701175378.2673
MEM 614.058594 1701175378.4026
MEM 614.058594 1701175378.5367
MEM 614.058594 1701175378.6712
MEM 614.058594 1701175378.8056
MEM 614.058594 1701175378.9402
MEM 614.058594 1701175379.0741
MEM 614.058594 1701175379.2089
MEM 614.058594 1701175379.3439
MEM 614.058594 1701175379.4790
MEM 614.058594 1701175379.6146
MEM 614.058594 1701175379.7488
MEM 614.058594 1701175379.8834
MEM 614.058594 1701175380.0175
MEM 614.058594 1701175380.1522
MEM 614.058594 1701175380.2864
MEM 614.058594 1701175380.4210
MEM 614.058594 1701175380.5561
MEM 614.058594 1701175380.6922
MEM 614.058594 1701175380.8272
MEM 614.058594 1701175380.9618
MEM 614.058594 1701175381.0960
MEM 614.058594 1701175381.2301
MEM 614.058594 1701175381.3641
MEM 614.058594 1701175381.4986
MEM 614.058594 1701175381.6326
MEM 614.058594 1701175381.7671
MEM 614.058594 1701175381.9026
MEM 614.058594 1701175382.0376
MEM 614.058594 1701175382.1725
MEM 614.058594 1701175382.3091
MEM 614.058594 1701175382.4440
MEM 614.058594 1701175382.5782
MEM 614.058594 1701175382.7130
MEM 614.058594 1701175382.8481
MEM 614.058594 1701175382.9843
MEM 614.058594 1701175383.1198
MEM 614.058594 1701175383.2545
MEM 614.058594 1701175383.3890
MEM 614.058594 1701175383.5231
MEM 614.058594 1701175383.6574
MEM 614.058594 1701175383.7921
MEM 614.058594 1701175383.9274
MEM 614.058594 1701175384.0619
MEM 614.058594 1701175384.1967
MEM 614.058594 1701175384.3325
MEM 614.058594 1701175384.4677
MEM 614.058594 1701175384.6024
MEM 614.058594 1701175384.7374
MEM 614.058594 1701175384.8723
MEM 614.058594 1701175385.0063
MEM 614.058594 1701175385.1416
MEM 614.058594 1701175385.2765
MEM 614.058594 1701175385.4128
MEM 614.058594 1701175385.5484
MEM 614.058594 1701175385.6832
MEM 614.058594 1701175385.8172
MEM 614.058594 1701175385.9514
MEM 614.058594 1701175386.0852
MEM 614.058594 1701175386.2197
MEM 614.058594 1701175386.3533
MEM 614.058594 1701175386.4877
MEM 614.058594 1701175386.6224
MEM 614.058594 1701175386.7577
MEM 614.058594 1701175386.8930
MEM 614.058594 1701175387.0295
MEM 614.058594 1701175387.1646
MEM 614.058594 1701175387.2999
MEM 614.058594 1701175387.4342
MEM 614.058594 1701175387.5688
MEM 614.058594 1701175387.7037
MEM 614.058594 1701175387.8392
MEM 614.058594 1701175387.9748
MEM 614.058594 1701175388.1097
MEM 614.058594 1701175388.2436
MEM 614.058594 1701175388.3774
MEM 614.058594 1701175388.5113
MEM 614.058594 1701175388.6461
MEM 614.058594 1701175388.7804
MEM 614.058594 1701175388.9150
MEM 614.058594 1701175389.0494
MEM 614.058594 1701175389.1845
MEM 614.058594 1701175389.3192
MEM 614.058594 1701175389.4538
MEM 614.058594 1701175389.5879
MEM 614.058594 1701175389.7224
MEM 614.058594 1701175389.8567
MEM 614.058594 1701175389.9914
MEM 614.058594 1701175390.1268
MEM 614.058594 1701175390.2622
MEM 614.058594 1701175390.3973
MEM 614.058594 1701175390.5325
MEM 614.058594 1701175390.6668
MEM 614.058594 1701175390.8008
MEM 614.058594 1701175390.9349
MEM 614.058594 1701175391.0690
MEM 614.058594 1701175391.2032
MEM 614.058594 1701175391.3373
MEM 614.058594 1701175391.4723
MEM 614.058594 1701175391.6071
MEM 614.058594 1701175391.7424
MEM 614.058594 1701175391.8778
MEM 614.058594 1701175392.0123
MEM 614.058594 1701175392.1469
MEM 614.058594 1701175392.2813
MEM 614.058594 1701175392.4164
MEM 614.058594 1701175392.5518
MEM 614.058594 1701175392.6871
MEM 614.058594 1701175392.8221
MEM 614.058594 1701175392.9558
MEM 614.058594 1701175393.0896
MEM 614.058594 1701175393.2240
MEM 614.058594 1701175393.3594
MEM 614.058594 1701175393.4940
MEM 614.058594 1701175393.6284
MEM 614.058594 1701175393.7624
MEM 614.058594 1701175393.8979
MEM 614.058594 1701175394.0331
MEM 614.058594 1701175394.1673
MEM 614.058594 1701175394.3019
MEM 614.058594 1701175394.4370
MEM 614.058594 1701175394.5720
MEM 614.058594 1701175394.7065
MEM 614.058594 1701175394.8405
MEM 614.058594 1701175394.9768
MEM 614.058594 1701175395.1122
MEM 614.058594 1701175395.2467
MEM 614.058594 1701175395.3810
MEM 614.058594 1701175395.5158
MEM 614.058594 1701175395.6496
MEM 614.058594 1701175395.7841
MEM 614.058594 1701175395.9178
MEM 614.058594 1701175396.0523
MEM 614.058594 1701175396.1871
MEM 614.058594 1701175396.3216
MEM 614.058594 1701175396.4567
MEM 614.058594 1701175396.5921
MEM 614.058594 1701175396.7269
MEM 614.058594 1701175396.8614
MEM 614.058594 1701175396.9960
MEM 614.058594 1701175397.1317
MEM 614.058594 1701175397.2678
MEM 614.058594 1701175397.4041
MEM 614.058594 1701175397.5396
MEM 614.058594 1701175397.6741
MEM 614.058594 1701175397.8622
MEM 614.058594 1701175398.0409
MEM 614.058594 1701175398.1867
MEM 614.058594 1701175398.3220
MEM 614.058594 1701175398.4567
MEM 614.058594 1701175398.5915
MEM 614.058594 1701175398.7263
MEM 614.058594 1701175398.8618
MEM 614.058594 1701175398.9968
MEM 614.058594 1701175399.1320
MEM 614.058594 1701175399.2676
MEM 614.058594 1701175399.4023
MEM 614.058594 1701175399.5377
MEM 614.058594 1701175399.6732
MEM 614.058594 1701175399.8090
MEM 614.058594 1701175399.9435
MEM 614.058594 1701175400.0792
MEM 614.058594 1701175400.2148
MEM 614.058594 1701175400.3492
MEM 614.058594 1701175400.4840
MEM 614.058594 1701175400.6184
MEM 614.058594 1701175400.7526
MEM 614.058594 1701175400.8866
MEM 614.058594 1701175401.0210
MEM 614.058594 1701175401.1560
MEM 614.058594 1701175401.2915
MEM 614.058594 1701175401.4265
MEM 614.058594 1701175401.5613
MEM 614.058594 1701175401.6962
MEM 614.058594 1701175401.8310
MEM 614.058594 1701175401.9657
MEM 614.058594 1701175402.1000
MEM 614.058594 1701175402.2349
MEM 614.058594 1701175402.3700
MEM 614.058594 1701175402.5053
MEM 614.058594 1701175402.6407
MEM 614.058594 1701175402.7749
MEM 614.058594 1701175402.9109
MEM 614.058594 1701175403.0453
MEM 614.058594 1701175403.1798
MEM 614.058594 1701175403.3138
MEM 614.058594 1701175403.4481
MEM 614.058594 1701175403.5827
MEM 614.058594 1701175403.7181
MEM 614.058594 1701175403.8525
MEM 614.058594 1701175403.9872
MEM 614.058594 1701175404.1222
MEM 614.058594 1701175404.2573
MEM 614.058594 1701175404.3917
MEM 614.058594 1701175404.5277
MEM 614.058594 1701175404.6628
MEM 614.058594 1701175404.7980
MEM 614.058594 1701175404.9336
MEM 614.058594 1701175405.0691
MEM 614.058594 1701175405.2043
MEM 614.058594 1701175405.3386
MEM 614.058594 1701175405.4725
MEM 614.058594 1701175405.6063
MEM 614.058594 1701175405.7407
MEM 614.058594 1701175405.8749
MEM 614.058594 1701175406.0105
MEM 614.058594 1701175406.1456
MEM 614.058594 1701175406.2804
MEM 614.058594 1701175406.4157
MEM 614.058594 1701175406.5503
MEM 614.058594 1701175406.6842
MEM 614.058594 1701175406.8188
MEM 614.058594 1701175406.9536
MEM 614.058594 1701175407.0889
MEM 614.058594 1701175407.2241
MEM 614.058594 1701175407.3592
MEM 614.058594 1701175407.4938
MEM 614.058594 1701175407.6302
MEM 614.058594 1701175407.7650
MEM 614.058594 1701175407.8996
MEM 614.058594 1701175408.0339
MEM 614.058594 1701175408.1679
MEM 614.058594 1701175408.3024
MEM 614.058594 1701175408.4371
MEM 614.058594 1701175408.5725
MEM 614.058594 1701175408.7076
MEM 614.058594 1701175408.8420
MEM 614.058594 1701175408.9759
MEM 614.058594 1701175409.1106
MEM 614.058594 1701175409.2455
MEM 614.058594 1701175409.3804
MEM 614.058594 1701175409.5142
MEM 614.058594 1701175409.6499
MEM 614.058594 1701175409.7853
MEM 614.058594 1701175409.9200
MEM 614.058594 1701175410.0539
MEM 614.058594 1701175410.1873
MEM 614.058594 1701175410.3212
MEM 614.058594 1701175410.4550
MEM 614.058594 1701175410.5890
MEM 614.058594 1701175410.7235
MEM 614.058594 1701175410.8585
MEM 614.058594 1701175410.9932
MEM 614.058594 1701175411.1282
MEM 614.058594 1701175411.2626
MEM 614.058594 1701175411.3970
MEM 614.058594 1701175411.5321
MEM 614.058594 1701175411.6663
MEM 614.058594 1701175411.8011
MEM 614.058594 1701175411.9353
MEM 614.058594 1701175412.0701
MEM 614.058594 1701175412.2055
MEM 614.058594 1701175412.3406
MEM 614.058594 1701175412.4760
MEM 614.058594 1701175412.6103
MEM 614.058594 1701175412.7454
MEM 614.058594 1701175412.8798
MEM 614.058594 1701175413.0144
MEM 614.058594 1701175413.1496
MEM 614.058594 1701175413.2848
MEM 614.058594 1701175413.4197
MEM 614.058594 1701175413.5548
MEM 614.058594 1701175413.6897
MEM 614.058594 1701175413.8246
MEM 614.058594 1701175413.9608
MEM 614.058594 1701175414.0961
MEM 614.058594 1701175414.2309
MEM 614.058594 1701175414.3665
MEM 614.058594 1701175414.5013
MEM 614.058594 1701175414.6367
MEM 614.058594 1701175414.7713
MEM 614.058594 1701175414.9061
MEM 614.058594 1701175415.0404
MEM 614.058594 1701175415.1745
MEM 614.058594 1701175415.3089
MEM 614.058594 1701175415.4435
MEM 614.058594 1701175415.5781
MEM 614.058594 1701175415.7131
MEM 614.058594 1701175415.8483
MEM 614.058594 1701175415.9832
MEM 614.058594 1701175416.1181
MEM 614.058594 1701175416.2521
MEM 614.058594 1701175416.3867
MEM 614.058594 1701175416.5212
MEM 614.058594 1701175416.6562
MEM 614.058594 1701175416.7906
MEM 614.058594 1701175416.9261
MEM 614.058594 1701175417.0616
MEM 614.058594 1701175417.1970
MEM 614.058594 1701175417.3320
MEM 614.058594 1701175417.4665
MEM 614.058594 1701175417.6012
MEM 614.058594 1701175417.7354
MEM 614.058594 1701175417.8698
MEM 614.058594 1701175418.0042
MEM 614.058594 1701175418.1389
MEM 614.058594 1701175418.2736
MEM 614.058594 1701175418.4081
MEM 614.058594 1701175418.5433
MEM 614.058594 1701175418.6793
MEM 614.058594 1701175418.8136
MEM 614.058594 1701175418.9478
MEM 614.058594 1701175419.0911
MEM 614.058594 1701175419.2261
MEM 614.058594 1701175419.3604
MEM 614.058594 1701175419.4958
MEM 614.058594 1701175419.6308
MEM 614.058594 1701175419.7649
MEM 614.058594 1701175419.8988
MEM 614.058594 1701175420.0326
MEM 614.058594 1701175420.1665
MEM 614.058594 1701175420.3012
MEM 614.058594 1701175420.4355
MEM 614.058594 1701175420.5707
MEM 614.058594 1701175420.7051
MEM 614.058594 1701175420.8399
MEM 614.058594 1701175420.9746
MEM 614.058594 1701175421.1092
MEM 614.058594 1701175421.2440
MEM 614.058594 1701175421.3787
MEM 614.058594 1701175421.5130
MEM 614.058594 1701175421.6473
MEM 614.058594 1701175421.7840
MEM 614.058594 1701175421.9197
MEM 614.058594 1701175422.0542
MEM 614.058594 1701175422.1889
MEM 614.058594 1701175422.3231
MEM 614.058594 1701175422.4573
MEM 614.058594 1701175422.5920
MEM 614.058594 1701175422.7265
MEM 614.058594 1701175422.8611
MEM 614.058594 1701175422.9962
MEM 614.058594 1701175423.1309
MEM 614.058594 1701175423.2656
MEM 614.058594 1701175423.4020
MEM 614.058594 1701175423.5373
MEM 614.058594 1701175423.6723
MEM 614.058594 1701175423.8075
MEM 614.058594 1701175423.9425
MEM 614.058594 1701175424.0782
MEM 614.058594 1701175424.2147
MEM 614.058594 1701175424.3488
MEM 614.058594 1701175424.4827
MEM 614.058594 1701175424.6164
MEM 614.058594 1701175424.7500
MEM 614.058594 1701175424.8838
MEM 614.058594 1701175425.0187
MEM 614.058594 1701175425.1530
MEM 614.058594 1701175425.2880
MEM 614.058594 1701175425.4238
MEM 614.058594 1701175425.5590
MEM 614.058594 1701175425.6939
MEM 614.058594 1701175425.8286
MEM 614.058594 1701175425.9631
MEM 614.058594 1701175426.0978
MEM 614.058594 1701175426.2331
MEM 614.058594 1701175426.3685
MEM 614.058594 1701175426.5047
MEM 614.058594 1701175426.6410
MEM 614.058594 1701175426.7761
MEM 614.058594 1701175426.9105
MEM 614.058594 1701175427.0447
MEM 614.058594 1701175427.1787
MEM 614.058594 1701175427.3126
MEM 614.058594 1701175427.4485
MEM 614.058594 1701175427.5840
MEM 614.058594 1701175427.7191
MEM 614.058594 1701175427.8543
MEM 614.058594 1701175427.9894
MEM 614.058594 1701175428.1258
MEM 614.058594 1701175428.2606
MEM 614.058594 1701175428.3959
MEM 614.058594 1701175428.5304
MEM 614.058594 1701175428.6658
MEM 614.058594 1701175428.8006
MEM 614.058594 1701175428.9362
MEM 614.058594 1701175429.0717
MEM 614.058594 1701175429.2060
MEM 614.058594 1701175429.3402
MEM 614.058594 1701175429.4741
MEM 614.058594 1701175429.6078
MEM 614.058594 1701175429.7433
MEM 614.058594 1701175429.8781
MEM 614.058594 1701175430.0128
MEM 614.058594 1701175430.1482
MEM 614.058594 1701175430.2832
MEM 614.058594 1701175430.4176
MEM 614.058594 1701175430.5527
MEM 614.058594 1701175430.6879
MEM 614.058594 1701175430.8224
MEM 614.058594 1701175430.9567
MEM 614.058594 1701175431.0921
MEM 614.058594 1701175431.2269
MEM 614.058594 1701175431.3634
MEM 614.058594 1701175431.4994
MEM 614.058594 1701175431.6340
MEM 614.058594 1701175431.7685
MEM 614.058594 1701175431.9029
MEM 614.058594 1701175432.0368
MEM 614.058594 1701175432.1709
MEM 614.058594 1701175432.3053
MEM 614.058594 1701175432.4396
MEM 614.058594 1701175432.5747
MEM 614.058594 1701175432.7098
MEM 614.058594 1701175432.8462
MEM 614.058594 1701175432.9811
MEM 614.058594 1701175433.1160
MEM 614.058594 1701175433.2507
MEM 614.058594 1701175433.3849
MEM 614.058594 1701175433.5192
MEM 614.058594 1701175433.6539
MEM 614.058594 1701175433.7896
MEM 614.058594 1701175433.9257
MEM 614.058594 1701175434.0611
MEM 614.058594 1701175434.1948
MEM 614.058594 1701175434.3288
MEM 614.058594 1701175434.4631
MEM 614.058594 1701175434.5982
MEM 614.058594 1701175434.7334
MEM 614.058594 1701175434.8677
MEM 614.058594 1701175435.0024
MEM 614.058594 1701175435.1377
MEM 614.058594 1701175435.2717
MEM 614.058594 1701175435.4065
MEM 614.058594 1701175435.5405
MEM 614.058594 1701175435.6756
MEM 614.058594 1701175435.8103
MEM 614.058594 1701175435.9453
MEM 614.058594 1701175436.0800
MEM 614.058594 1701175436.2157
MEM 614.058594 1701175436.3508
MEM 614.058594 1701175436.4850
MEM 614.058594 1701175436.6191
MEM 614.058594 1701175436.7532
MEM 614.058594 1701175436.8876
MEM 614.058594 1701175437.0215
MEM 614.058594 1701175437.1555
MEM 614.058594 1701175437.2898
MEM 614.058594 1701175437.4248
MEM 614.058594 1701175437.5605
MEM 614.058594 1701175437.6954
MEM 614.058594 1701175437.8300
MEM 614.058594 1701175437.9653
MEM 614.058594 1701175438.1004
MEM 614.058594 1701175438.2353
MEM 614.058594 1701175438.3707
MEM 614.058594 1701175438.5053
MEM 614.058594 1701175438.6403
MEM 614.058594 1701175438.7757
MEM 614.058594 1701175438.9096
MEM 614.058594 1701175439.0437
MEM 614.058594 1701175439.1787
MEM 614.058594 1701175439.3133
MEM 614.058594 1701175439.4477
MEM 614.058594 1701175439.5818
MEM 614.058594 1701175439.7164
MEM 614.058594 1701175439.8516
MEM 614.058594 1701175439.9860
MEM 614.058594 1701175440.1208
MEM 614.058594 1701175440.2554
MEM 614.058594 1701175440.3900
MEM 614.058594 1701175440.5246
MEM 614.058594 1701175440.6594
MEM 614.058594 1701175440.7946
MEM 614.058594 1701175440.9304
MEM 614.058594 1701175441.0655
MEM 614.058594 1701175441.2003
MEM 614.058594 1701175441.3347
MEM 614.058594 1701175441.4689
MEM 614.058594 1701175441.6028
MEM 614.058594 1701175441.7373
MEM 614.058594 1701175441.8717
MEM 614.058594 1701175442.0059
MEM 614.058594 1701175442.1413
MEM 614.058594 1701175442.2774
MEM 614.058594 1701175442.4126
MEM 614.058594 1701175442.5471
MEM 614.058594 1701175442.6815
MEM 614.058594 1701175442.8161
MEM 614.058594 1701175442.9506
MEM 614.058594 1701175443.0853
MEM 614.058594 1701175443.2200
MEM 614.058594 1701175443.3547
MEM 614.058594 1701175443.4895
MEM 614.058594 1701175443.6251
MEM 614.058594 1701175443.7597
MEM 614.058594 1701175443.8953
MEM 614.058594 1701175444.0300
MEM 614.058594 1701175444.1642
MEM 614.058594 1701175444.2982
MEM 614.058594 1701175444.4325
MEM 614.058594 1701175444.5677
MEM 614.058594 1701175444.7024
MEM 614.058594 1701175444.8372
MEM 614.058594 1701175444.9718
MEM 614.058594 1701175445.1063
MEM 614.058594 1701175445.2408
MEM 614.058594 1701175445.3747
MEM 614.058594 1701175445.5101
MEM 614.058594 1701175445.6446
MEM 614.058594 1701175445.7796
MEM 614.058594 1701175445.9150
MEM 614.058594 1701175446.0501
MEM 614.058594 1701175446.1844
MEM 614.058594 1701175446.3184
MEM 614.058594 1701175446.4532
MEM 614.058594 1701175446.5875
MEM 614.058594 1701175446.7220
MEM 614.058594 1701175446.8565
MEM 614.058594 1701175446.9921
MEM 614.058594 1701175447.1280
MEM 614.058594 1701175447.2632
MEM 614.058594 1701175447.3978
MEM 614.058594 1701175447.5324
MEM 614.058594 1701175447.6670
MEM 614.058594 1701175447.8013
MEM 614.058594 1701175447.9361
MEM 614.058594 1701175448.0710
MEM 614.058594 1701175448.2063
MEM 614.058594 1701175448.3414
MEM 614.058594 1701175448.4760
MEM 614.058594 1701175448.6120
MEM 614.058594 1701175448.7463
MEM 614.058594 1701175448.8808
MEM 614.058594 1701175449.0151
MEM 614.058594 1701175449.1496
MEM 614.058594 1701175449.2841
MEM 614.058594 1701175449.4187
MEM 614.058594 1701175449.5529
MEM 614.058594 1701175449.6879
MEM 614.058594 1701175449.8230
MEM 614.058594 1701175449.9580
MEM 614.058594 1701175450.0934
MEM 614.058594 1701175450.2294
MEM 614.058594 1701175450.3646
MEM 614.058594 1701175450.5001
MEM 614.058594 1701175450.6352
MEM 614.058594 1701175450.7975
MEM 614.058594 1701175450.9347
MEM 614.058594 1701175451.1203
MEM 614.058594 1701175451.2548
MEM 614.058594 1701175451.3894
MEM 614.058594 1701175451.5237
MEM 614.058594 1701175451.6581
MEM 614.058594 1701175451.7930
MEM 614.058594 1701175451.9277
MEM 614.058594 1701175452.0626
MEM 614.058594 1701175452.1979
MEM 614.058594 1701175452.3331
MEM 614.058594 1701175452.4681
MEM 614.058594 1701175452.6024
MEM 614.058594 1701175452.7373
MEM 614.058594 1701175452.8719
MEM 614.058594 1701175453.0069
MEM 614.058594 1701175453.1426
MEM 614.058594 1701175453.2786
MEM 614.058594 1701175453.4148
MEM 614.058594 1701175453.5498
MEM 614.058594 1701175453.6841
MEM 614.058594 1701175453.8182
MEM 614.058594 1701175453.9523
MEM 614.058594 1701175454.0866
MEM 614.058594 1701175454.2210
MEM 614.058594 1701175454.3555
MEM 614.058594 1701175454.4905
MEM 614.058594 1701175454.6253
MEM 614.058594 1701175454.7606
MEM 614.058594 1701175454.8956
MEM 614.058594 1701175455.0300
MEM 614.058594 1701175455.1649
MEM 614.058594 1701175455.2996
MEM 614.058594 1701175455.4340
MEM 614.058594 1701175455.5691
MEM 614.058594 1701175455.7044
MEM 614.058594 1701175455.8395
MEM 614.058594 1701175455.9735
MEM 614.058594 1701175456.1079
MEM 614.058594 1701175456.2422
MEM 614.058594 1701175456.3768
MEM 614.058594 1701175456.5121
MEM 614.058594 1701175456.6464
MEM 614.058594 1701175456.7810
MEM 614.058594 1701175456.9156
MEM 614.058594 1701175457.0506
MEM 614.058594 1701175457.1848
MEM 614.058594 1701175457.3198
MEM 614.058594 1701175457.4543
MEM 614.058594 1701175457.5884
MEM 614.058594 1701175457.7240
MEM 614.058594 1701175457.8596
MEM 614.058594 1701175457.9952
MEM 614.058594 1701175458.1314
MEM 614.058594 1701175458.2670
MEM 614.058594 1701175458.4008
MEM 614.058594 1701175458.5351
MEM 614.058594 1701175458.6693
MEM 614.058594 1701175458.8042
MEM 614.058594 1701175458.9385
MEM 614.058594 1701175459.0730
MEM 614.058594 1701175459.2079
MEM 614.058594 1701175459.3432
MEM 614.058594 1701175459.4779
MEM 614.058594 1701175459.6144
MEM 614.058594 1701175459.7494
MEM 614.058594 1701175459.8846
MEM 614.058594 1701175460.0192
MEM 614.058594 1701175460.1540
MEM 614.058594 1701175460.2891
MEM 614.058594 1701175460.4243
MEM 614.058594 1701175460.5600
MEM 614.058594 1701175460.6954
MEM 614.058594 1701175460.8295
MEM 614.058594 1701175460.9637
MEM 614.058594 1701175461.0975
MEM 614.058594 1701175461.2335
MEM 614.058594 1701175461.3683
MEM 614.058594 1701175461.5023
MEM 614.058594 1701175461.6378
MEM 614.058594 1701175461.7737
MEM 614.058594 1701175461.9081
MEM 614.058594 1701175462.0431
MEM 614.058594 1701175462.1769
MEM 614.058594 1701175462.3126
MEM 614.058594 1701175462.4472
MEM 614.058594 1701175462.5821
MEM 614.058594 1701175462.7159
MEM 614.058594 1701175462.8524
MEM 614.058594 1701175462.9874
MEM 614.058594 1701175463.1226
MEM 614.058594 1701175463.2568
MEM 614.058594 1701175463.3903
MEM 614.058594 1701175463.5244
MEM 614.058594 1701175463.6588
MEM 614.058594 1701175463.7929
MEM 614.058594 1701175463.9270
MEM 614.058594 1701175464.0626
MEM 614.058594 1701175464.1979
MEM 614.058594 1701175464.3331
MEM 614.058594 1701175464.4685
MEM 614.058594 1701175464.6032
MEM 614.058594 1701175464.7381
MEM 614.058594 1701175464.8721
MEM 614.058594 1701175465.0066
MEM 614.058594 1701175465.1418
MEM 614.058594 1701175465.2771
MEM 614.058594 1701175465.4132
MEM 614.058594 1701175465.5476
MEM 614.058594 1701175465.6823
MEM 614.058594 1701175465.8165
MEM 614.058594 1701175465.9525
MEM 614.058594 1701175466.0871
MEM 614.058594 1701175466.2217
MEM 614.058594 1701175466.3562
MEM 614.058594 1701175466.4907
MEM 614.058594 1701175466.6260
MEM 614.058594 1701175466.7608
MEM 614.058594 1701175466.8954
MEM 614.058594 1701175467.0301
MEM 614.058594 1701175467.1647
MEM 614.058594 1701175467.2997
MEM 614.058594 1701175467.4343
MEM 614.058594 1701175467.5699
MEM 614.058594 1701175467.7051
MEM 614.058594 1701175467.8395
MEM 614.058594 1701175467.9736
MEM 614.058594 1701175468.1079
MEM 614.058594 1701175468.2420
MEM 614.058594 1701175468.3760
MEM 614.058594 1701175468.5105
MEM 614.058594 1701175468.6448
MEM 614.058594 1701175468.7797
MEM 614.058594 1701175468.9142
MEM 614.058594 1701175469.0489
MEM 614.058594 1701175469.1847
MEM 614.058594 1701175469.3194
MEM 614.058594 1701175469.4542
MEM 614.058594 1701175469.5885
MEM 614.058594 1701175469.7231
MEM 614.058594 1701175469.8578
MEM 614.058594 1701175469.9927
MEM 614.058594 1701175470.1281
MEM 614.058594 1701175470.2625
MEM 614.058594 1701175470.3970
MEM 614.058594 1701175470.5317
MEM 614.058594 1701175470.6671
MEM 614.058594 1701175470.8016
MEM 614.058594 1701175470.9362
MEM 614.058594 1701175471.0712
MEM 614.058594 1701175471.2062
MEM 614.058594 1701175471.3416
MEM 614.058594 1701175471.4767
MEM 614.058594 1701175471.6113
MEM 614.058594 1701175471.7457
MEM 614.058594 1701175471.8800
MEM 614.058594 1701175472.0147
MEM 614.058594 1701175472.1502
MEM 614.058594 1701175472.2862
MEM 614.058594 1701175472.4223
MEM 614.058594 1701175472.5574
MEM 614.058594 1701175472.6921
MEM 614.058594 1701175472.8265
MEM 614.058594 1701175472.9605
MEM 614.058594 1701175473.0946
MEM 614.058594 1701175473.2285
MEM 614.058594 1701175473.3632
MEM 614.058594 1701175473.4980
MEM 614.058594 1701175473.6335
MEM 614.058594 1701175473.7688
MEM 614.058594 1701175473.9045
MEM 614.058594 1701175474.0395
MEM 614.058594 1701175474.1742
MEM 614.058594 1701175474.3096
MEM 614.058594 1701175474.4448
MEM 614.058594 1701175474.5804
MEM 614.058594 1701175474.7157
MEM 614.058594 1701175474.8515
MEM 614.058594 1701175474.9869
MEM 614.058594 1701175475.1218
MEM 614.058594 1701175475.2558
MEM 614.058594 1701175475.3910
MEM 614.058594 1701175475.5257
MEM 614.058594 1701175475.6605
MEM 614.058594 1701175475.7951
MEM 614.058594 1701175475.9306
MEM 614.058594 1701175476.0656
MEM 614.058594 1701175476.2011
MEM 614.058594 1701175476.3358
MEM 614.058594 1701175476.4711
MEM 614.058594 1701175476.6062
MEM 614.058594 1701175476.7416
MEM 614.058594 1701175476.8763
MEM 614.058594 1701175477.0122
MEM 614.058594 1701175477.1468
MEM 614.058594 1701175477.2828
MEM 614.058594 1701175477.4182
MEM 614.058594 1701175477.5533
MEM 614.058594 1701175477.6875
MEM 614.058594 1701175477.8220
