CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run2.py
MEM 1008.109375 1701188028.4870
MEM 1008.109375 1701188028.6591
MEM 1008.109375 1701188028.8310
MEM 1008.109375 1701188028.9986
MEM 1008.109375 1701188029.1655
MEM 1008.109375 1701188029.3333
MEM 1008.109375 1701188029.5005
MEM 1008.109375 1701188029.6712
MEM 1008.109375 1701188029.8426
MEM 1008.109375 1701188030.0136
MEM 1008.109375 1701188030.1854
MEM 1008.109375 1701188030.3578
MEM 1008.109375 1701188030.5296
MEM 1008.109375 1701188030.7006
MEM 1008.109375 1701188030.8721
MEM 1008.109375 1701188031.0434
MEM 1008.269531 1701188031.2104
MEM 1008.269531 1701188031.3677
MEM 1008.269531 1701188031.5390
MEM 1008.269531 1701188031.7101
MEM 1008.269531 1701188031.8800
MEM 1008.269531 1701188032.0476
MEM 1008.269531 1701188032.2194
MEM 1008.269531 1701188032.3909
MEM 1008.269531 1701188032.5623
MEM 1008.269531 1701188032.7329
MEM 1008.269531 1701188032.9037
MEM 1008.269531 1701188033.0797
MEM 1008.269531 1701188033.2532
MEM 1008.269531 1701188033.4186
MEM 1008.269531 1701188033.5896
MEM 1008.269531 1701188033.7565
MEM 1008.269531 1701188033.9243
MEM 1008.269531 1701188034.0964
MEM 1008.269531 1701188034.2649
MEM 1008.269531 1701188034.4365
MEM 1008.269531 1701188034.6086
MEM 1008.269531 1701188034.7773
MEM 1008.269531 1701188034.9270
MEM 1008.269531 1701188035.0998
MEM 1008.269531 1701188035.2718
MEM 1008.269531 1701188035.4414
MEM 1008.269531 1701188035.6100
MEM 1008.269531 1701188035.7816
MEM 1008.269531 1701188035.9467
MEM 1008.269531 1701188036.0980
MEM 1008.269531 1701188036.2574
MEM 1008.269531 1701188036.4265
MEM 1008.269531 1701188036.5951
MEM 1008.269531 1701188036.7630
MEM 1008.269531 1701188036.9344
MEM 1008.269531 1701188037.1066
MEM 1008.269531 1701188037.2623
MEM 1008.269531 1701188037.4339
MEM 1008.269531 1701188037.6047
MEM 1008.269531 1701188037.7759
MEM 1008.269531 1701188037.9481
MEM 1008.269531 1701188038.1116
MEM 1008.269531 1701188038.2689
MEM 1008.269531 1701188038.4393
MEM 1008.269531 1701188038.6095
MEM 1008.269531 1701188038.7798
MEM 1008.269531 1701188038.9466
MEM 1008.269531 1701188039.1172
MEM 1008.269531 1701188039.2884
MEM 1008.269531 1701188039.4591
MEM 1008.335938 1701188039.6309
MEM 1008.335938 1701188039.8028
MEM 1008.335938 1701188039.9753
MEM 1008.335938 1701188040.1309
MEM 1008.335938 1701188040.3021
MEM 1008.335938 1701188040.4737
MEM 1008.335938 1701188040.6440
MEM 1008.335938 1701188040.8147
MEM 1008.335938 1701188040.9821
MEM 1008.335938 1701188041.1556
MEM 1008.335938 1701188041.3629
MEM 1008.335938 1701188041.5500
MEM 1008.335938 1701188041.7170
MEM 1008.335938 1701188041.8877
MEM 1008.335938 1701188042.0569
MEM 1008.335938 1701188042.2266
MEM 1008.335938 1701188042.3931
MEM 1008.335938 1701188042.5688
MEM 1008.335938 1701188042.7962
MEM 1008.335938 1701188042.9618
MEM 1008.335938 1701188043.1322
MEM 1008.335938 1701188043.2942
MEM 1008.335938 1701188043.4625
MEM 1008.335938 1701188043.6332
MEM 1008.335938 1701188043.8034
MEM 1008.335938 1701188043.9742
MEM 1008.335938 1701188044.1465
MEM 1008.335938 1701188044.2929
MEM 1008.335938 1701188044.4620
MEM 1008.335938 1701188044.6280
MEM 1008.335938 1701188044.7993
MEM 1008.335938 1701188044.9716
MEM 1008.335938 1701188045.1440
MEM 1008.335938 1701188045.3167
MEM 1008.335938 1701188045.4676
MEM 1008.335938 1701188045.6378
MEM 1008.335938 1701188045.8088
MEM 1008.335938 1701188045.9760
MEM 1008.335938 1701188046.1399
MEM 1008.335938 1701188046.3023
MEM 1008.335938 1701188046.4678
MEM 1008.335938 1701188046.6363
MEM 1008.335938 1701188046.7999
MEM 1008.335938 1701188046.9713
MEM 1008.335938 1701188047.1432
MEM 1008.335938 1701188047.3146
MEM 1008.335938 1701188047.4836
MEM 1008.335938 1701188047.6490
MEM 1008.335938 1701188047.8191
MEM 1008.335938 1701188047.9837
MEM 1008.335938 1701188048.1314
MEM 1008.335938 1701188048.3025
MEM 1008.335938 1701188048.4736
MEM 1008.335938 1701188048.6441
MEM 1008.335938 1701188048.8149
MEM 1008.335938 1701188048.9865
MEM 1008.335938 1701188049.1487
MEM 1008.335938 1701188049.3130
MEM 1008.335938 1701188049.4811
MEM 1008.335938 1701188049.6486
MEM 1008.335938 1701188049.8194
MEM 1008.335938 1701188049.9903
MEM 1008.335938 1701188050.1603
MEM 1008.335938 1701188050.3224
MEM 1008.335938 1701188050.4931
MEM 1008.335938 1701188050.6663
MEM 1008.335938 1701188050.8377
MEM 1008.335938 1701188051.0050
MEM 1008.335938 1701188051.1763
MEM 1008.335938 1701188051.3301
MEM 1008.335938 1701188051.5001
MEM 1008.335938 1701188051.6698
MEM 1008.335938 1701188051.8402
MEM 1008.335938 1701188052.0100
MEM 1008.335938 1701188052.1760
MEM 1008.335938 1701188052.3463
MEM 1008.335938 1701188052.5125
MEM 1008.335938 1701188052.6749
MEM 1008.335938 1701188052.8453
MEM 1008.335938 1701188053.0161
MEM 1008.335938 1701188053.1875
MEM 1008.335938 1701188053.3587
MEM 1008.335938 1701188053.5262
MEM 1008.335938 1701188053.6965
MEM 1008.335938 1701188053.8673
MEM 1008.335938 1701188054.0386
MEM 1008.335938 1701188054.2097
MEM 1008.335938 1701188054.3751
MEM 1008.335938 1701188054.5456
MEM 1008.335938 1701188054.7168
MEM 1008.335938 1701188054.8885
MEM 1008.335938 1701188055.0593
MEM 1008.335938 1701188055.2243
MEM 1008.335938 1701188055.3934
MEM 1008.335938 1701188055.5609
MEM 1008.335938 1701188055.7146
MEM 1008.335938 1701188055.8610
MEM 1008.335938 1701188056.0314
MEM 1008.335938 1701188056.2026
MEM 1008.335938 1701188056.3737
MEM 1008.335938 1701188056.5398
MEM 1008.335938 1701188056.7065
MEM 1008.335938 1701188056.8713
MEM 1008.335938 1701188057.0424
MEM 1008.335938 1701188057.2142
MEM 1008.335938 1701188057.3819
MEM 1008.335938 1701188057.5382
MEM 1008.335938 1701188057.7088
MEM 1008.335938 1701188057.8790
MEM 1008.335938 1701188058.0434
MEM 1008.335938 1701188058.2100
MEM 1008.335938 1701188058.3792
MEM 1008.335938 1701188058.5519
MEM 1008.335938 1701188058.7185
MEM 1008.335938 1701188058.8855
MEM 1008.335938 1701188059.0557
MEM 1008.335938 1701188059.2226
MEM 1008.335938 1701188059.3921
MEM 1008.335938 1701188059.5547
MEM 1008.335938 1701188059.7114
MEM 1008.335938 1701188059.8803
MEM 1008.335938 1701188060.0478
MEM 1008.335938 1701188060.2183
MEM 1008.335938 1701188060.3897
MEM 1008.335938 1701188060.5617
MEM 1008.335938 1701188060.7251
MEM 1008.335938 1701188060.8962
MEM 1008.335938 1701188061.0580
MEM 1008.335938 1701188061.2289
MEM 1008.335938 1701188061.4006
MEM 1008.335938 1701188061.5706
MEM 1008.335938 1701188061.7300
MEM 1008.335938 1701188061.8994
MEM 1008.335938 1701188062.0636
MEM 1008.335938 1701188062.2318
MEM 1008.335938 1701188062.4037
MEM 1008.335938 1701188062.5746
MEM 1008.335938 1701188062.7448
MEM 1008.335938 1701188062.9074
MEM 1008.335938 1701188063.0789
MEM 1008.335938 1701188063.2486
MEM 1008.335938 1701188063.4204
MEM 1008.335938 1701188063.5846
MEM 1008.335938 1701188063.7431
MEM 1008.335938 1701188063.9102
MEM 1008.335938 1701188064.0816
MEM 1008.335938 1701188064.2525
MEM 1008.335938 1701188064.4161
MEM 1008.335938 1701188064.5872
MEM 1008.335938 1701188064.7557
MEM 1008.335938 1701188064.9190
MEM 1008.335938 1701188065.0775
MEM 1008.335938 1701188065.2457
MEM 1008.335938 1701188065.4033
MEM 1008.335938 1701188065.5746
MEM 1008.335938 1701188065.7449
MEM 1008.335938 1701188065.9161
MEM 1008.335938 1701188066.0870
MEM 1008.335938 1701188066.2579
MEM 1008.335938 1701188066.4287
MEM 1008.335938 1701188066.6010
MEM 1008.335938 1701188066.7565
MEM 1008.335938 1701188066.9272
MEM 1008.335938 1701188067.0972
MEM 1008.335938 1701188067.2635
MEM 1008.335938 1701188067.4347
MEM 1008.335938 1701188067.6050
MEM 1008.335938 1701188067.7763
MEM 1008.335938 1701188067.9492
MEM 1008.335938 1701188068.1217
MEM 1008.335938 1701188068.2898
MEM 1008.335938 1701188068.4623
MEM 1008.335938 1701188068.6343
MEM 1008.335938 1701188068.8056
MEM 1008.335938 1701188068.9774
MEM 1008.335938 1701188069.1491
MEM 1008.335938 1701188069.3210
MEM 1008.335938 1701188069.4801
MEM 1008.335938 1701188069.6380
MEM 1008.335938 1701188069.8049
MEM 1008.335938 1701188069.9761
MEM 1008.335938 1701188070.1474
MEM 1008.335938 1701188070.3071
MEM 1008.335938 1701188070.4744
MEM 1008.335938 1701188070.6465
MEM 1008.335938 1701188070.8133
MEM 1008.335938 1701188070.9853
MEM 1008.335938 1701188071.1568
MEM 1008.335938 1701188071.3283
MEM 1008.335938 1701188071.4963
MEM 1008.335938 1701188071.6681
MEM 1008.335938 1701188071.8269
MEM 1008.335938 1701188071.9933
MEM 1008.335938 1701188072.1606
MEM 1008.335938 1701188072.3200
MEM 1008.335938 1701188072.4915
MEM 1008.335938 1701188072.6634
MEM 1008.335938 1701188072.8348
MEM 1008.335938 1701188073.0078
MEM 1008.335938 1701188073.1786
MEM 1008.335938 1701188073.3493
MEM 1008.335938 1701188073.5198
MEM 1008.335938 1701188073.6870
MEM 1008.335938 1701188073.8556
MEM 1008.335938 1701188074.0274
MEM 1008.335938 1701188074.1828
MEM 1008.335938 1701188074.3376
MEM 1008.335938 1701188074.5084
MEM 1008.335938 1701188074.6795
MEM 1008.335938 1701188074.8504
MEM 1008.335938 1701188075.0210
MEM 1008.335938 1701188075.1920
MEM 1008.335938 1701188075.3630
MEM 1008.335938 1701188075.5346
MEM 1008.335938 1701188075.7063
MEM 1008.335938 1701188075.8704
MEM 1008.335938 1701188076.0419
MEM 1008.335938 1701188076.1970
MEM 1008.335938 1701188076.3679
MEM 1008.335938 1701188076.5401
MEM 1008.335938 1701188076.7119
MEM 1008.335938 1701188076.8830
MEM 1008.335938 1701188077.0464
MEM 1008.335938 1701188077.2176
MEM 1008.335938 1701188077.3891
MEM 1008.335938 1701188077.5604
MEM 1008.335938 1701188077.7262
MEM 1008.335938 1701188077.8906
MEM 1008.335938 1701188078.0613
MEM 1008.335938 1701188078.2320
MEM 1008.335938 1701188078.3986
MEM 1008.335938 1701188078.5703
MEM 1008.335938 1701188078.7246
MEM 1008.335938 1701188078.8951
MEM 1008.335938 1701188079.0654
MEM 1008.335938 1701188079.2365
MEM 1008.335938 1701188079.4066
MEM 1008.335938 1701188079.5692
MEM 1008.335938 1701188079.7397
MEM 1008.335938 1701188079.9071
MEM 1008.335938 1701188080.0750
MEM 1008.335938 1701188080.2456
MEM 1008.335938 1701188080.4084
MEM 1008.335938 1701188080.5794
MEM 1008.335938 1701188080.7495
MEM 1008.335938 1701188080.9196
MEM 1008.335938 1701188081.0775
MEM 1008.335938 1701188081.2495
MEM 1008.335938 1701188081.4202
MEM 1008.335938 1701188081.5917
MEM 1008.335938 1701188081.7583
MEM 1008.335938 1701188081.9253
MEM 1008.335938 1701188082.0968
MEM 1008.335938 1701188082.2685
MEM 1008.335938 1701188082.4410
MEM 1008.335938 1701188082.6122
MEM 1008.335938 1701188082.7836
MEM 1008.335938 1701188082.9551
MEM 1008.335938 1701188083.1261
MEM 1008.335938 1701188083.2939
MEM 1008.335938 1701188083.4611
MEM 1008.335938 1701188083.6336
MEM 1008.335938 1701188083.8050
MEM 1008.335938 1701188083.9772
MEM 1008.335938 1701188084.1446
MEM 1008.335938 1701188084.3176
MEM 1008.335938 1701188084.4868
MEM 1008.335938 1701188084.6551
MEM 1008.335938 1701188084.8273
MEM 1008.335938 1701188084.9945
MEM 1008.335938 1701188085.1667
MEM 1008.335938 1701188085.3397
MEM 1008.335938 1701188085.5122
MEM 1008.335938 1701188085.6802
MEM 1008.335938 1701188085.8524
MEM 1008.335938 1701188086.0244
MEM 1008.335938 1701188086.1951
MEM 1008.335938 1701188086.3662
MEM 1008.335938 1701188086.5397
MEM 1008.335938 1701188086.7099
MEM 1008.335938 1701188086.8831
MEM 1008.335938 1701188087.0494
MEM 1008.335938 1701188087.2184
MEM 1008.335938 1701188087.3997
MEM 1008.335938 1701188087.5718
MEM 1008.335938 1701188087.7438
MEM 1008.335938 1701188087.9009
MEM 1008.335938 1701188088.0666
MEM 1008.335938 1701188088.2350
MEM 1008.335938 1701188088.3906
MEM 1008.335938 1701188088.5615
MEM 1008.335938 1701188088.7334
MEM 1008.335938 1701188088.9043
MEM 1008.335938 1701188089.0725
MEM 1008.335938 1701188089.2436
MEM 1008.335938 1701188089.4151
MEM 1008.335938 1701188089.5866
MEM 1008.335938 1701188089.7576
MEM 1008.335938 1701188089.9247
MEM 1008.335938 1701188090.0889
MEM 1008.335938 1701188090.2600
MEM 1008.335938 1701188090.4958
MEM 1008.335938 1701188090.6674
MEM 1008.335938 1701188090.8389
MEM 1008.335938 1701188091.0347
MEM 1008.335938 1701188091.2406
MEM 1008.335938 1701188091.4107
MEM 1008.335938 1701188091.5820
MEM 1008.335938 1701188091.7416
MEM 1008.335938 1701188091.9009
MEM 1008.335938 1701188092.0725
MEM 1008.335938 1701188092.2440
MEM 1008.335938 1701188092.4109
MEM 1008.335938 1701188092.5828
MEM 1008.335938 1701188092.7374
MEM 1008.335938 1701188092.9088
MEM 1008.335938 1701188093.0804
MEM 1008.335938 1701188093.2519
MEM 1008.335938 1701188093.4185
MEM 1008.335938 1701188093.5900
MEM 1008.335938 1701188093.7579
MEM 1008.335938 1701188093.9285
MEM 1008.335938 1701188094.1000
MEM 1008.335938 1701188094.2713
MEM 1008.335938 1701188094.4424
MEM 1008.335938 1701188094.6117
MEM 1008.335938 1701188094.7836
MEM 1008.335938 1701188094.9552
MEM 1008.335938 1701188095.1264
MEM 1008.335938 1701188095.2966
MEM 1008.335938 1701188095.4678
MEM 1008.335938 1701188095.6386
MEM 1008.335938 1701188095.8098
MEM 1008.335938 1701188095.9810
MEM 1008.335938 1701188096.1521
MEM 1008.335938 1701188096.3260
MEM 1008.335938 1701188096.4975
MEM 1008.335938 1701188096.6690
MEM 1008.335938 1701188096.8386
MEM 1008.335938 1701188097.0197
MEM 1008.335938 1701188097.1921
MEM 1008.335938 1701188097.3658
MEM 1008.335938 1701188097.5312
MEM 1008.335938 1701188097.7023
MEM 1008.335938 1701188097.8680
MEM 1008.335938 1701188098.0373
MEM 1008.335938 1701188098.2049
MEM 1008.335938 1701188098.3649
MEM 1008.335938 1701188098.5359
MEM 1008.335938 1701188098.6998
MEM 1008.335938 1701188098.8601
MEM 1008.335938 1701188099.0315
MEM 1008.335938 1701188099.2030
MEM 1008.335938 1701188099.3668
MEM 1008.335938 1701188099.5375
MEM 1008.335938 1701188099.7017
MEM 1008.335938 1701188099.8810
MEM 1008.335938 1701188100.0527
MEM 1008.335938 1701188100.2237
MEM 1008.335938 1701188100.3817
MEM 1008.335938 1701188100.5465
MEM 1008.335938 1701188100.7150
MEM 1008.335938 1701188100.8819
MEM 1008.335938 1701188101.0628
MEM 1008.335938 1701188101.2300
MEM 1008.335938 1701188101.4015
MEM 1008.335938 1701188101.5727
MEM 1008.335938 1701188101.7442
MEM 1008.335938 1701188101.9149
MEM 1008.335938 1701188102.0824
MEM 1008.335938 1701188102.2540
MEM 1008.335938 1701188102.4069
MEM 1008.335938 1701188102.5757
MEM 1008.335938 1701188102.7467
MEM 1008.335938 1701188102.9182
MEM 1008.335938 1701188103.0889
MEM 1008.335938 1701188103.2556
MEM 1008.335938 1701188103.4257
MEM 1008.335938 1701188103.5896
MEM 1008.335938 1701188103.7606
MEM 1008.335938 1701188103.9321
MEM 1008.335938 1701188104.1038
MEM 1008.335938 1701188104.2714
MEM 1008.335938 1701188104.4427
MEM 1008.335938 1701188104.6140
MEM 1008.335938 1701188104.7851
MEM 1008.335938 1701188104.9515
MEM 1008.335938 1701188105.1189
MEM 1008.335938 1701188105.2872
MEM 1008.335938 1701188105.4591
MEM 1008.335938 1701188105.6225
MEM 1008.335938 1701188105.7954
MEM 1008.335938 1701188105.9663
MEM 1008.335938 1701188106.1300
MEM 1008.335938 1701188106.3025
MEM 1008.335938 1701188106.4746
MEM 1008.335938 1701188106.6465
MEM 1008.335938 1701188106.8186
MEM 1008.335938 1701188106.9906
MEM 1008.335938 1701188107.1575
MEM 1008.335938 1701188107.3293
MEM 1008.335938 1701188107.5002
MEM 1008.335938 1701188107.6716
MEM 1008.335938 1701188107.8393
MEM 1008.335938 1701188108.0067
MEM 1008.335938 1701188108.1665
MEM 1008.335938 1701188108.3218
MEM 1008.335938 1701188108.4936
MEM 1008.335938 1701188108.6654
MEM 1008.335938 1701188108.8251
MEM 1008.335938 1701188108.9840
MEM 1008.335938 1701188109.1516
MEM 1008.335938 1701188109.3223
MEM 1008.335938 1701188109.4934
MEM 1008.335938 1701188109.6643
MEM 1008.335938 1701188109.8352
MEM 1008.335938 1701188110.0060
MEM 1008.335938 1701188110.1771
MEM 1008.335938 1701188110.3474
MEM 1008.335938 1701188110.5206
MEM 1008.335938 1701188110.6897
MEM 1008.335938 1701188110.8547
MEM 1008.335938 1701188111.0271
MEM 1008.335938 1701188111.1958
MEM 1008.335938 1701188111.3635
MEM 1008.335938 1701188111.5316
MEM 1008.335938 1701188111.7038
MEM 1008.335938 1701188111.8758
MEM 1008.335938 1701188112.0489
MEM 1008.335938 1701188112.2207
MEM 1008.335938 1701188112.3848
MEM 1008.335938 1701188112.5530
MEM 1008.335938 1701188112.7235
MEM 1008.335938 1701188112.8947
MEM 1008.335938 1701188113.0605
MEM 1008.335938 1701188113.2319
MEM 1008.335938 1701188113.4023
MEM 1008.335938 1701188113.5737
MEM 1008.335938 1701188113.7454
MEM 1008.335938 1701188113.9169
MEM 1008.335938 1701188114.0882
MEM 1008.335938 1701188114.2603
MEM 1008.335938 1701188114.4323
MEM 1008.335938 1701188114.6046
MEM 1008.335938 1701188114.7718
MEM 1008.335938 1701188114.9433
MEM 1008.335938 1701188115.1149
MEM 1008.335938 1701188115.2701
MEM 1008.335938 1701188115.4411
MEM 1008.335938 1701188115.6088
MEM 1008.335938 1701188115.7798
MEM 1008.335938 1701188115.9517
MEM 1008.335938 1701188116.1237
MEM 1008.335938 1701188116.2956
MEM 1008.335938 1701188116.4505
MEM 1008.335938 1701188116.6224
MEM 1008.335938 1701188116.7950
MEM 1008.335938 1701188116.9661
MEM 1008.335938 1701188117.1373
MEM 1008.335938 1701188117.3093
MEM 1008.335938 1701188117.4819
MEM 1008.335938 1701188117.6532
MEM 1008.335938 1701188117.8240
MEM 1008.335938 1701188117.9951
MEM 1008.335938 1701188118.1624
MEM 1008.335938 1701188118.3337
MEM 1008.335938 1701188118.4995
MEM 1008.335938 1701188118.6710
MEM 1008.335938 1701188118.8417
MEM 1008.335938 1701188119.0132
MEM 1008.335938 1701188119.1841
MEM 1008.335938 1701188119.3555
MEM 1008.335938 1701188119.5268
MEM 1008.335938 1701188119.6988
MEM 1008.335938 1701188119.8703
MEM 1008.335938 1701188120.0335
MEM 1008.335938 1701188120.2046
MEM 1008.335938 1701188120.3638
MEM 1008.335938 1701188120.5356
MEM 1008.335938 1701188120.7074
MEM 1008.335938 1701188120.8788
MEM 1008.335938 1701188121.0464
MEM 1008.335938 1701188121.2176
MEM 1008.335938 1701188121.3887
MEM 1008.335938 1701188121.5612
MEM 1008.335938 1701188121.7283
MEM 1008.335938 1701188121.8990
MEM 1008.335938 1701188122.0702
MEM 1008.339844 1701188122.2410
MEM 1008.339844 1701188122.4115
MEM 1008.339844 1701188122.5826
MEM 1008.339844 1701188122.7531
MEM 1008.339844 1701188122.9235
MEM 1008.339844 1701188123.0963
MEM 1008.339844 1701188123.2637
MEM 1008.339844 1701188123.4357
MEM 1008.339844 1701188123.6074
MEM 1008.339844 1701188123.7787
MEM 1008.339844 1701188123.9386
MEM 1008.339844 1701188124.1100
MEM 1008.339844 1701188124.2773
MEM 1008.339844 1701188124.4483
MEM 1008.339844 1701188124.6196
MEM 1008.339844 1701188124.7745
MEM 1008.339844 1701188124.9430
MEM 1008.339844 1701188125.1084
MEM 1008.339844 1701188125.2796
MEM 1008.339844 1701188125.4400
MEM 1008.339844 1701188125.6106
MEM 1008.339844 1701188125.7646
MEM 1008.339844 1701188125.9364
MEM 1008.339844 1701188126.1075
MEM 1008.339844 1701188126.2771
MEM 1008.339844 1701188126.4494
MEM 1008.339844 1701188126.6217
MEM 1008.339844 1701188126.7930
MEM 1008.339844 1701188126.9633
MEM 1008.339844 1701188127.1343
MEM 1008.339844 1701188127.2853
MEM 1008.339844 1701188127.4561
MEM 1008.339844 1701188127.6357
MEM 1008.339844 1701188127.8086
MEM 1008.339844 1701188127.9645
MEM 1008.339844 1701188128.1333
MEM 1008.339844 1701188128.3157
MEM 1008.339844 1701188128.4776
MEM 1008.339844 1701188128.6475
MEM 1008.339844 1701188128.8177
MEM 1008.339844 1701188128.9882
MEM 1008.339844 1701188129.1585
MEM 1008.339844 1701188129.3286
MEM 1008.339844 1701188129.4987
MEM 1008.339844 1701188129.6685
MEM 1008.339844 1701188129.8378
MEM 1008.339844 1701188130.0062
MEM 1008.339844 1701188130.1748
MEM 1008.339844 1701188130.3383
MEM 1008.339844 1701188130.4972
MEM 1008.339844 1701188130.6683
MEM 1008.339844 1701188130.8395
MEM 1008.339844 1701188131.0121
MEM 1008.339844 1701188131.1798
MEM 1008.339844 1701188131.3474
MEM 1008.339844 1701188131.5195
MEM 1008.339844 1701188131.6905
MEM 1008.339844 1701188131.8566
MEM 1008.339844 1701188132.0278
MEM 1008.339844 1701188132.1984
MEM 1008.339844 1701188132.3638
MEM 1008.339844 1701188132.5349
MEM 1008.339844 1701188132.6890
MEM 1008.339844 1701188132.8560
MEM 1008.339844 1701188133.0103
MEM 1008.339844 1701188133.1782
MEM 1008.339844 1701188133.3494
MEM 1008.339844 1701188133.5207
MEM 1008.339844 1701188133.6920
MEM 1008.339844 1701188133.8632
MEM 1008.339844 1701188134.0347
MEM 1008.339844 1701188134.2019
MEM 1008.339844 1701188134.3739
MEM 1008.339844 1701188134.5448
MEM 1008.339844 1701188134.7119
MEM 1008.339844 1701188134.8784
MEM 1008.339844 1701188135.0494
MEM 1008.339844 1701188135.2200
MEM 1008.339844 1701188135.3893
MEM 1008.339844 1701188135.5476
MEM 1008.339844 1701188135.7123
MEM 1008.339844 1701188135.8806
MEM 1008.339844 1701188136.0473
MEM 1008.339844 1701188136.2179
MEM 1008.339844 1701188136.3846
MEM 1008.339844 1701188136.5512
MEM 1008.339844 1701188136.7214
MEM 1008.339844 1701188136.9282
MEM 1008.339844 1701188137.1090
MEM 1008.339844 1701188137.3402
MEM 1008.339844 1701188137.5107
MEM 1008.339844 1701188137.6728
MEM 1008.339844 1701188137.8442
MEM 1008.339844 1701188138.0156
MEM 1008.339844 1701188138.1869
MEM 1008.339844 1701188138.3540
MEM 1008.339844 1701188138.5214
MEM 1008.339844 1701188138.6910
MEM 1008.339844 1701188138.8626
MEM 1008.339844 1701188139.0342
MEM 1008.339844 1701188139.2060
MEM 1008.339844 1701188139.3773
MEM 1008.339844 1701188139.5449
MEM 1008.339844 1701188139.6988
MEM 1008.339844 1701188139.8691
MEM 1008.339844 1701188140.0355
MEM 1008.339844 1701188140.2055
MEM 1008.339844 1701188140.3746
MEM 1008.339844 1701188140.5444
MEM 1008.339844 1701188140.7123
MEM 1008.339844 1701188140.8830
MEM 1008.339844 1701188141.0453
MEM 1008.339844 1701188141.2169
MEM 1008.339844 1701188141.3877
MEM 1008.339844 1701188141.5587
MEM 1008.339844 1701188141.7398
MEM 1008.339844 1701188141.9088
MEM 1008.339844 1701188142.0792
MEM 1008.339844 1701188142.2444
MEM 1008.339844 1701188142.4112
MEM 1008.339844 1701188142.5774
MEM 1008.339844 1701188142.7464
MEM 1008.339844 1701188142.9008
MEM 1008.339844 1701188143.0705
MEM 1008.339844 1701188143.2396
MEM 1008.339844 1701188143.4092
MEM 1008.339844 1701188143.5808
MEM 1008.339844 1701188143.7445
MEM 1008.339844 1701188143.9161
MEM 1008.339844 1701188144.0874
MEM 1008.339844 1701188144.2586
MEM 1008.339844 1701188144.4296
MEM 1008.339844 1701188144.6014
MEM 1008.339844 1701188144.7686
MEM 1008.339844 1701188144.9409
MEM 1008.339844 1701188145.1112
MEM 1008.339844 1701188145.2829
MEM 1008.339844 1701188145.4536
MEM 1008.339844 1701188145.6248
MEM 1008.339844 1701188145.7973
MEM 1008.339844 1701188145.9693
MEM 1008.339844 1701188146.1416
MEM 1008.339844 1701188146.3142
MEM 1008.339844 1701188146.4861
MEM 1008.339844 1701188146.6558
MEM 1008.339844 1701188146.8259
MEM 1008.339844 1701188146.9979
MEM 1008.339844 1701188147.1714
MEM 1008.339844 1701188147.3403
MEM 1008.339844 1701188147.5071
MEM 1008.339844 1701188147.6776
MEM 1008.339844 1701188147.8475
MEM 1008.339844 1701188148.0015
MEM 1008.339844 1701188148.1722
MEM 1008.339844 1701188148.3440
MEM 1008.339844 1701188148.5113
MEM 1008.339844 1701188148.6826
MEM 1008.339844 1701188148.8529
MEM 1008.339844 1701188149.0233
MEM 1008.339844 1701188149.1861
MEM 1008.339844 1701188149.3510
MEM 1008.339844 1701188149.5190
MEM 1008.339844 1701188149.6900
MEM 1008.339844 1701188149.8557
MEM 1008.339844 1701188150.0273
MEM 1008.339844 1701188150.1949
MEM 1008.339844 1701188150.3592
MEM 1008.339844 1701188150.5266
MEM 1008.339844 1701188150.6969
MEM 1008.339844 1701188150.8675
MEM 1008.339844 1701188151.0385
MEM 1008.339844 1701188151.2095
MEM 1008.339844 1701188151.3806
MEM 1008.339844 1701188151.5528
MEM 1008.339844 1701188151.7234
MEM 1008.339844 1701188151.8925
MEM 1008.339844 1701188152.0620
MEM 1008.339844 1701188152.2317
MEM 1008.339844 1701188152.4010
MEM 1008.339844 1701188152.5703
MEM 1008.339844 1701188152.7331
MEM 1008.339844 1701188152.9041
MEM 1008.339844 1701188153.0758
MEM 1008.339844 1701188153.2373
MEM 1008.339844 1701188153.4027
MEM 1008.339844 1701188153.5703
MEM 1008.339844 1701188153.7442
MEM 1008.339844 1701188153.9141
MEM 1008.339844 1701188154.0859
MEM 1008.339844 1701188154.2480
MEM 1008.339844 1701188154.4020
MEM 1008.339844 1701188154.5719
MEM 1008.339844 1701188154.7397
MEM 1008.339844 1701188154.9066
MEM 1008.339844 1701188155.0779
MEM 1008.339844 1701188155.2489
MEM 1008.339844 1701188155.4200
MEM 1008.339844 1701188155.5907
MEM 1008.339844 1701188155.7618
MEM 1008.339844 1701188155.9332
MEM 1008.339844 1701188156.1038
MEM 1008.339844 1701188156.2760
MEM 1008.339844 1701188156.4396
MEM 1008.339844 1701188156.6108
MEM 1008.339844 1701188156.7820
MEM 1008.339844 1701188156.9526
MEM 1008.339844 1701188157.1227
MEM 1008.339844 1701188157.2886
MEM 1008.339844 1701188157.4590
MEM 1008.339844 1701188157.6292
MEM 1008.339844 1701188157.8013
MEM 1008.339844 1701188157.9725
MEM 1008.339844 1701188158.1435
MEM 1008.339844 1701188158.3140
MEM 1008.339844 1701188158.4854
MEM 1008.339844 1701188158.6566
MEM 1008.339844 1701188158.8269
MEM 1008.339844 1701188158.9963
MEM 1008.339844 1701188159.1657
MEM 1008.339844 1701188159.3335
MEM 1008.339844 1701188159.5034
