CMDLINE python RQAOA_run_recalculations_v2.py
MEM 3350.414062 1706516652.8401
MEM 3350.414062 1706516652.9830
MEM 3350.414062 1706516653.1255
MEM 3350.414062 1706516653.2689
MEM 3350.414062 1706516653.4104
MEM 3350.414062 1706516653.5536
MEM 3350.414062 1706516653.6980
MEM 3350.414062 1706516653.8421
MEM 3350.414062 1706516653.9859
MEM 3353.933594 1706516654.1334
MEM 3359.289062 1706516654.2736
MEM 3364.566406 1706516654.4165
MEM 3364.726562 1706516654.5612
MEM 3364.726562 1706516654.7059
MEM 3364.726562 1706516654.8499
MEM 3364.726562 1706516654.9937
MEM 3364.726562 1706516655.1388
MEM 3364.726562 1706516655.2835
MEM 3364.726562 1706516655.4269
MEM 3364.726562 1706516655.5711
MEM 3364.726562 1706516655.7157
MEM 3368.246094 1706516655.8603
MEM 3373.601562 1706516656.0050
MEM 3378.785156 1706516656.1488
MEM 3379.039062 1706516656.2926
MEM 3379.039062 1706516656.4382
MEM 3379.039062 1706516656.5816
MEM 3379.039062 1706516656.7251
MEM 3379.039062 1706516656.8707
MEM 3379.039062 1706516657.0128
MEM 3379.039062 1706516657.1561
MEM 3379.039062 1706516657.2994
MEM 3379.039062 1706516657.4422
MEM 3382.742188 1706516657.5857
MEM 3382.753906 1706516657.7286
MEM 3382.753906 1706516657.8719
MEM 3382.753906 1706516658.0146
MEM 3382.753906 1706516658.1574
MEM 3382.753906 1706516658.3037
MEM 3382.753906 1706516658.4490
MEM 3382.753906 1706516658.5938
MEM 3382.753906 1706516658.7382
MEM 3382.753906 1706516658.8803
MEM 3382.753906 1706516659.0188
MEM 3382.753906 1706516659.1582
MEM 3382.753906 1706516659.2980
MEM 3368.593750 1706516659.4376
MEM 3368.593750 1706516659.5770
MEM 3368.593750 1706516659.7170
MEM 3368.593750 1706516659.8586
MEM 3368.593750 1706516660.0001
MEM 3368.593750 1706516660.1373
MEM 3368.593750 1706516660.2898
MEM 3368.593750 1706516660.4329
MEM 3368.593750 1706516660.5760
MEM 3368.593750 1706516660.7279
MEM 3368.593750 1706516660.8889
MEM 3368.593750 1706516661.0307
MEM 3368.593750 1706516661.1694
MEM 3368.593750 1706516661.3075
MEM 3368.593750 1706516661.4458
MEM 3350.468750 1706516661.5841
MEM 3350.468750 1706516661.7227
MEM 3350.218750 1706516661.8632
MEM 3350.218750 1706516661.9999
MEM 3350.218750 1706516662.1393
MEM 3350.218750 1706516662.2774
MEM 3350.218750 1706516662.4156
MEM 3350.218750 1706516662.5542
MEM 3350.218750 1706516662.6932
MEM 3350.218750 1706516662.8316
MEM 3350.218750 1706516662.9686
MEM 3350.218750 1706516663.1074
MEM 3350.218750 1706516663.2470
MEM 3350.218750 1706516663.3858
MEM 3350.218750 1706516663.5237
MEM 3350.218750 1706516663.6631
MEM 3350.218750 1706516663.8024
MEM 3350.218750 1706516663.9411
MEM 3350.218750 1706516664.0802
MEM 3350.218750 1706516664.2214
MEM 3350.218750 1706516664.3636
MEM 3350.218750 1706516664.5094
MEM 3350.218750 1706516664.6535
MEM 3350.218750 1706516664.7919
MEM 3350.218750 1706516664.9348
MEM 3350.218750 1706516665.0756
MEM 3350.218750 1706516665.2159
MEM 3350.218750 1706516665.3546
MEM 3350.218750 1706516665.4927
MEM 3350.218750 1706516665.6301
MEM 3350.218750 1706516665.7685
MEM 3350.218750 1706516665.9060
MEM 3350.218750 1706516666.0433
MEM 3350.218750 1706516666.1812
MEM 3350.218750 1706516666.3195
MEM 3350.218750 1706516666.4570
MEM 3350.218750 1706516666.5929
MEM 3350.218750 1706516666.7389
MEM 3350.218750 1706516666.8777
MEM 3350.218750 1706516667.0164
MEM 3350.218750 1706516667.1543
MEM 3350.218750 1706516667.2928
MEM 3350.218750 1706516667.4306
MEM 3350.218750 1706516667.5700
MEM 3350.218750 1706516667.7102
MEM 3354.425781 1706516667.8494
MEM 3357.101562 1706516667.9883
MEM 3357.101562 1706516668.1275
MEM 3367.976562 1706516668.2663
MEM 3367.976562 1706516668.4054
MEM 3367.976562 1706516668.5448
MEM 3367.976562 1706516668.6837
MEM 3367.976562 1706516668.8225
MEM 3367.976562 1706516668.9616
MEM 3367.976562 1706516669.0992
MEM 3367.976562 1706516669.2375
MEM 3367.976562 1706516669.3763
MEM 3367.976562 1706516669.5150
MEM 3367.976562 1706516669.6537
MEM 3367.976562 1706516669.7913
MEM 3367.976562 1706516669.9319
MEM 3367.976562 1706516670.0779
MEM 3372.238281 1706516670.2177
MEM 3374.816406 1706516670.3559
MEM 3385.644531 1706516670.4937
MEM 3385.644531 1706516670.6322
MEM 3385.644531 1706516670.7705
MEM 3385.839844 1706516670.9085
MEM 3385.839844 1706516671.0471
MEM 3385.839844 1706516671.1858
MEM 3385.839844 1706516671.3245
MEM 3385.839844 1706516671.4637
MEM 3385.839844 1706516671.6078
MEM 3385.839844 1706516671.7485
MEM 3385.839844 1706516671.8874
MEM 3385.839844 1706516672.0271
MEM 3385.839844 1706516672.1673
MEM 3385.839844 1706516672.3049
MEM 3385.839844 1706516672.4425
MEM 3385.839844 1706516672.5804
MEM 3385.839844 1706516672.7196
MEM 3385.839844 1706516672.8582
MEM 3385.839844 1706516673.0013
MEM 3385.839844 1706516673.1445
MEM 3385.839844 1706516673.2891
MEM 3368.007812 1706516673.4306
MEM 3368.007812 1706516673.5747
MEM 3368.007812 1706516673.7159
MEM 3368.007812 1706516673.8580
MEM 3368.007812 1706516673.9958
MEM 3368.007812 1706516674.1337
MEM 3368.007812 1706516674.2713
MEM 3368.007812 1706516674.4097
MEM 3368.007812 1706516674.5470
MEM 3368.007812 1706516674.6964
MEM 3368.007812 1706516674.8383
MEM 3368.007812 1706516674.9814
MEM 3368.007812 1706516675.1199
MEM 3368.007812 1706516675.2583
MEM 3368.007812 1706516675.3978
MEM 3368.007812 1706516675.5373
MEM 3350.214844 1706516675.6760
MEM 3350.214844 1706516675.8146
MEM 3350.214844 1706516675.9539
MEM 3350.214844 1706516676.0946
MEM 3350.214844 1706516676.2344
MEM 3350.214844 1706516676.3755
MEM 3350.214844 1706516676.5161
MEM 3350.214844 1706516676.6629
MEM 3350.214844 1706516676.8069
MEM 3350.214844 1706516676.9445
MEM 3350.214844 1706516677.0828
MEM 3350.214844 1706516677.2238
MEM 3350.214844 1706516677.3644
MEM 3350.214844 1706516677.5038
MEM 3350.214844 1706516677.6443
MEM 3350.214844 1706516677.7842
MEM 3350.214844 1706516677.9232
MEM 3350.214844 1706516678.0619
MEM 3350.214844 1706516678.2012
MEM 3350.214844 1706516678.3403
MEM 3350.214844 1706516678.4788
MEM 3350.214844 1706516678.6176
MEM 3350.214844 1706516678.7564
MEM 3350.214844 1706516678.8951
MEM 3350.214844 1706516679.0340
MEM 3350.214844 1706516679.1718
MEM 3350.214844 1706516679.3096
MEM 3350.214844 1706516679.4469
MEM 3350.214844 1706516679.5860
MEM 3350.214844 1706516679.7236
MEM 3350.214844 1706516679.8628
MEM 3350.214844 1706516680.0013
MEM 3350.214844 1706516680.1406
MEM 3350.214844 1706516680.2789
MEM 3350.214844 1706516680.4184
MEM 3350.214844 1706516680.5571
MEM 3350.214844 1706516680.6965
MEM 3350.214844 1706516680.8343
MEM 3350.214844 1706516680.9721
MEM 3350.214844 1706516681.1099
MEM 3350.214844 1706516681.2486
MEM 3350.214844 1706516681.3868
MEM 3350.214844 1706516681.5240
MEM 3350.214844 1706516681.6611
MEM 3350.214844 1706516681.7989
MEM 3350.214844 1706516681.9364
MEM 3350.214844 1706516682.0745
MEM 3350.214844 1706516682.2143
MEM 3350.214844 1706516682.3611
MEM 3350.214844 1706516682.5155
MEM 3351.050781 1706516682.6574
MEM 3354.898438 1706516682.7999
MEM 3357.726562 1706516682.9432
MEM 3362.941406 1706516683.0862
MEM 3363.164062 1706516683.2291
MEM 3363.164062 1706516683.3720
MEM 3363.164062 1706516683.5135
MEM 3363.164062 1706516683.6530
MEM 3363.164062 1706516683.7921
MEM 3363.164062 1706516683.9292
MEM 3363.164062 1706516684.0672
MEM 3363.183594 1706516684.2043
MEM 3366.113281 1706516684.3417
MEM 3371.562500 1706516684.4802
MEM 3376.824219 1706516684.6171
MEM 3377.000000 1706516684.7555
MEM 3377.000000 1706516684.8940
MEM 3377.000000 1706516685.0311
MEM 3377.000000 1706516685.1688
MEM 3377.000000 1706516685.3072
MEM 3377.000000 1706516685.4448
MEM 3377.000000 1706516685.5894
MEM 3377.000000 1706516685.7276
MEM 3377.203125 1706516685.8666
MEM 3377.203125 1706516686.0062
MEM 3380.984375 1706516686.1452
MEM 3381.039062 1706516686.2826
MEM 3381.039062 1706516686.4200
MEM 3381.039062 1706516686.5571
MEM 3381.039062 1706516686.6954
MEM 3381.039062 1706516686.8326
MEM 3381.039062 1706516686.9706
MEM 3381.039062 1706516687.1081
MEM 3381.039062 1706516687.2466
MEM 3381.039062 1706516687.3843
MEM 3381.039062 1706516687.5234
MEM 3381.039062 1706516687.6627
MEM 3381.039062 1706516687.8058
MEM 3381.039062 1706516687.9456
MEM 3381.039062 1706516688.0839
MEM 3381.039062 1706516688.2231
MEM 3381.039062 1706516688.3623
MEM 3381.039062 1706516688.5003
MEM 3381.039062 1706516688.6385
MEM 3381.039062 1706516688.7770
MEM 3381.039062 1706516688.9144
MEM 3381.039062 1706516689.0524
MEM 3381.039062 1706516689.1897
MEM 3366.878906 1706516689.3274
MEM 3366.878906 1706516689.4651
MEM 3366.878906 1706516689.6096
MEM 3366.878906 1706516689.7494
MEM 3348.503906 1706516689.8873
MEM 3348.503906 1706516690.0280
MEM 3348.503906 1706516690.1683
MEM 3348.503906 1706516690.3083
MEM 3348.503906 1706516690.4493
MEM 3348.503906 1706516690.5898
MEM 3348.503906 1706516690.7307
MEM 3348.503906 1706516690.8725
MEM 3348.503906 1706516691.0146
MEM 3348.503906 1706516691.1567
MEM 3348.503906 1706516691.3035
MEM 3348.503906 1706516691.4452
MEM 3348.503906 1706516691.5840
MEM 3348.503906 1706516691.7236
MEM 3348.503906 1706516691.8626
MEM 3348.503906 1706516692.0017
MEM 3348.503906 1706516692.1405
MEM 3348.503906 1706516692.2790
MEM 3348.503906 1706516692.4171
MEM 3348.503906 1706516692.5557
MEM 3348.503906 1706516692.6929
MEM 3348.503906 1706516692.8306
MEM 3348.503906 1706516692.9684
MEM 3348.503906 1706516693.1056
MEM 3348.503906 1706516693.2437
MEM 3348.503906 1706516693.3805
MEM 3348.503906 1706516693.5181
MEM 3348.503906 1706516693.6554
MEM 3348.503906 1706516693.7915
MEM 3348.503906 1706516693.9284
MEM 3348.503906 1706516694.0685
MEM 3348.503906 1706516694.2088
MEM 3348.503906 1706516694.3494
MEM 3348.503906 1706516694.4905
MEM 3348.503906 1706516694.6293
MEM 3348.503906 1706516694.7860
MEM 3348.503906 1706516694.9297
MEM 3348.503906 1706516695.0733
MEM 3348.503906 1706516695.2177
MEM 3348.503906 1706516695.3633
MEM 3348.503906 1706516695.5083
MEM 3348.503906 1706516695.6537
MEM 3348.503906 1706516695.7972
MEM 3348.503906 1706516695.9390
MEM 3348.503906 1706516696.0786
MEM 3348.503906 1706516696.2180
MEM 3348.503906 1706516696.3570
MEM 3348.503906 1706516696.4956
MEM 3348.503906 1706516696.6337
MEM 3348.503906 1706516696.7700
MEM 3348.503906 1706516696.9077
MEM 3348.503906 1706516697.0452
MEM 3348.503906 1706516697.1830
MEM 3348.503906 1706516697.4180
MEM 3352.703125 1706516697.5569
MEM 3358.062500 1706516697.6972
MEM 3363.445312 1706516697.8394
MEM 3363.500000 1706516697.9798
MEM 3363.500000 1706516698.1187
MEM 3363.500000 1706516698.2574
MEM 3363.500000 1706516698.3964
MEM 3363.500000 1706516698.5340
MEM 3363.500000 1706516698.6729
MEM 3365.234375 1706516698.8111
MEM 3370.390625 1706516698.9499
MEM 3376.062500 1706516699.0882
MEM 3381.476562 1706516699.2265
MEM 3381.476562 1706516699.3639
MEM 3381.476562 1706516699.5025
MEM 3381.476562 1706516699.6419
MEM 3381.476562 1706516699.7808
MEM 3381.476562 1706516699.9192
MEM 3381.476562 1706516700.0574
MEM 3381.476562 1706516700.1963
MEM 3381.476562 1706516700.3359
MEM 3381.476562 1706516700.4824
MEM 3381.476562 1706516700.6323
MEM 3381.476562 1706516700.7762
MEM 3381.476562 1706516700.9159
MEM 3381.476562 1706516701.0551
MEM 3381.476562 1706516701.1937
MEM 3381.476562 1706516701.3314
MEM 3381.476562 1706516701.4707
MEM 3381.476562 1706516701.6102
MEM 3381.476562 1706516701.7488
MEM 3381.476562 1706516701.8867
MEM 3381.476562 1706516702.0249
MEM 3381.476562 1706516702.1641
MEM 3381.476562 1706516702.3033
MEM 3381.476562 1706516702.4426
MEM 3381.476562 1706516702.5822
MEM 3381.476562 1706516702.7209
MEM 3381.476562 1706516702.8608
MEM 3367.312500 1706516703.0017
MEM 3367.312500 1706516703.1431
MEM 3367.312500 1706516703.2840
MEM 3367.312500 1706516703.4734
MEM 3367.312500 1706516703.6379
MEM 3367.312500 1706516703.7790
MEM 3367.312500 1706516703.9177
MEM 3367.312500 1706516704.0573
MEM 3367.312500 1706516704.1973
MEM 3367.312500 1706516704.3988
MEM 3349.570312 1706516704.5392
MEM 3349.570312 1706516704.6778
MEM 3349.570312 1706516704.8168
MEM 3349.570312 1706516704.9558
MEM 3349.570312 1706516705.0956
MEM 3349.570312 1706516705.2354
MEM 3349.570312 1706516705.3889
MEM 3349.570312 1706516705.5371
MEM 3349.570312 1706516705.6868
MEM 3349.570312 1706516705.8257
MEM 3349.570312 1706516705.9639
MEM 3349.570312 1706516706.1024
MEM 3349.570312 1706516706.2410
MEM 3349.570312 1706516706.3805
MEM 3349.570312 1706516706.5192
MEM 3349.570312 1706516706.6587
MEM 3349.570312 1706516706.7988
MEM 3349.570312 1706516706.9389
MEM 3349.570312 1706516707.0814
MEM 3349.570312 1706516707.2248
MEM 3349.570312 1706516707.3645
MEM 3349.570312 1706516707.5110
MEM 3349.570312 1706516707.6555
MEM 3349.570312 1706516707.7955
MEM 3349.570312 1706516707.9358
MEM 3349.570312 1706516708.0787
MEM 3349.570312 1706516708.2277
MEM 3349.570312 1706516708.3669
MEM 3349.570312 1706516708.5066
MEM 3349.570312 1706516708.6493
MEM 3349.570312 1706516708.7900
MEM 3349.570312 1706516708.9297
MEM 3349.570312 1706516709.0694
MEM 3349.570312 1706516709.2095
MEM 3349.570312 1706516709.3504
MEM 3349.570312 1706516709.4915
MEM 3349.570312 1706516709.6311
MEM 3349.570312 1706516709.7704
MEM 3349.570312 1706516709.9103
MEM 3349.570312 1706516710.0501
MEM 3349.570312 1706516710.1904
MEM 3349.570312 1706516710.3316
MEM 3349.570312 1706516710.4721
MEM 3349.570312 1706516710.6117
MEM 3349.570312 1706516710.7511
MEM 3349.570312 1706516710.8909
MEM 3349.816406 1706516711.0315
MEM 3349.816406 1706516711.1706
MEM 3349.816406 1706516711.3096
MEM 3349.816406 1706516711.4516
MEM 3349.816406 1706516711.5932
MEM 3353.417969 1706516711.7333
MEM 3358.832031 1706516711.8742
MEM 3364.246094 1706516712.0147
MEM 3364.324219 1706516712.1566
MEM 3364.324219 1706516712.3000
MEM 3364.324219 1706516712.4435
MEM 3364.324219 1706516712.5876
MEM 3364.332031 1706516712.7321
MEM 3364.398438 1706516712.8744
MEM 3366.402344 1706516713.0280
MEM 3371.527344 1706516713.1693
MEM 3371.718750 1706516713.3167
MEM 3382.593750 1706516713.4574
MEM 3382.593750 1706516713.5970
MEM 3382.593750 1706516713.7371
MEM 3382.593750 1706516713.8763
MEM 3382.593750 1706516714.0158
MEM 3382.593750 1706516714.1554
MEM 3382.593750 1706516714.2932
MEM 3382.593750 1706516714.4304
MEM 3382.593750 1706516714.5679
MEM 3382.593750 1706516714.7059
MEM 3382.593750 1706516714.8441
MEM 3382.593750 1706516714.9820
MEM 3382.593750 1706516715.1217
MEM 3382.593750 1706516715.2597
MEM 3382.593750 1706516715.3973
MEM 3382.593750 1706516715.5343
MEM 3382.593750 1706516715.6715
MEM 3382.593750 1706516715.8094
MEM 3382.593750 1706516715.9481
MEM 3382.593750 1706516716.0867
MEM 3382.593750 1706516716.2256
MEM 3382.593750 1706516716.3727
MEM 3382.593750 1706516716.5121
MEM 3382.593750 1706516716.6526
MEM 3382.593750 1706516716.7930
MEM 3382.593750 1706516716.9336
MEM 3382.593750 1706516717.0734
MEM 3382.593750 1706516717.2130
MEM 3382.593750 1706516717.3500
MEM 3382.593750 1706516717.4878
MEM 3368.433594 1706516717.6258
MEM 3368.433594 1706516717.7649
MEM 3368.433594 1706516717.9031
MEM 3368.433594 1706516718.0407
MEM 3368.433594 1706516718.1780
MEM 3368.433594 1706516718.3164
MEM 3368.433594 1706516718.4537
MEM 3368.433594 1706516718.5912
MEM 3350.648438 1706516718.7294
MEM 3350.648438 1706516718.8663
MEM 3350.648438 1706516719.0032
MEM 3350.398438 1706516719.1424
MEM 3350.398438 1706516719.2822
MEM 3350.398438 1706516719.4222
MEM 3350.398438 1706516719.5614
MEM 3350.398438 1706516719.7016
MEM 3350.398438 1706516719.8411
MEM 3350.398438 1706516719.9790
MEM 3350.398438 1706516720.1175
MEM 3350.398438 1706516720.2558
MEM 3350.398438 1706516720.3941
MEM 3350.398438 1706516720.5336
MEM 3350.398438 1706516720.6732
MEM 3350.398438 1706516720.8182
MEM 3350.398438 1706516720.9573
MEM 3350.398438 1706516721.0959
MEM 3350.398438 1706516721.2360
MEM 3350.398438 1706516721.3754
MEM 3350.398438 1706516721.5198
MEM 3350.398438 1706516721.6647
MEM 3350.398438 1706516721.8085
MEM 3350.398438 1706516721.9518
MEM 3350.398438 1706516722.0958
MEM 3350.398438 1706516722.2406
MEM 3350.398438 1706516722.3860
MEM 3350.398438 1706516722.5349
MEM 3350.398438 1706516722.6833
MEM 3350.398438 1706516722.8312
MEM 3350.398438 1706516722.9701
MEM 3350.398438 1706516723.1091
MEM 3350.398438 1706516723.2495
MEM 3350.398438 1706516723.3884
MEM 3350.398438 1706516723.5276
MEM 3350.398438 1706516723.6667
MEM 3350.398438 1706516723.8068
MEM 3350.398438 1706516723.9468
MEM 3350.398438 1706516724.0863
MEM 3350.398438 1706516724.2264
MEM 3350.398438 1706516724.3697
MEM 3350.398438 1706516724.5120
MEM 3350.398438 1706516724.6514
MEM 3350.398438 1706516724.7910
MEM 3350.398438 1706516724.9301
MEM 3350.398438 1706516725.0680
MEM 3350.398438 1706516725.2062
MEM 3350.398438 1706516725.3448
MEM 3350.398438 1706516725.4847
MEM 3350.398438 1706516725.6245
MEM 3350.398438 1706516725.7631
MEM 3350.398438 1706516725.9011
MEM 3350.398438 1706516726.0397
MEM 3350.398438 1706516726.1785
MEM 3350.398438 1706516726.3169
MEM 3350.398438 1706516726.4561
MEM 3353.882812 1706516726.5992
MEM 3359.242188 1706516726.7372
MEM 3359.242188 1706516726.8752
MEM 3364.679688 1706516727.0136
MEM 3364.679688 1706516727.1505
MEM 3364.679688 1706516727.2891
MEM 3364.679688 1706516727.4254
MEM 3368.089844 1706516727.5639
MEM 3373.445312 1706516727.7036
MEM 3378.878906 1706516727.8431
MEM 3378.882812 1706516727.9825
MEM 3378.882812 1706516728.1208
MEM 3378.882812 1706516728.2617
MEM 3378.882812 1706516728.4029
MEM 3378.882812 1706516728.5430
MEM 3378.882812 1706516728.6828
MEM 3378.882812 1706516728.8232
MEM 3378.882812 1706516728.9628
MEM 3378.882812 1706516729.1009
MEM 3380.269531 1706516729.2376
MEM 3382.429688 1706516729.3752
MEM 3382.429688 1706516729.5129
MEM 3382.429688 1706516729.6513
MEM 3382.429688 1706516729.7901
MEM 3382.429688 1706516729.9294
MEM 3382.429688 1706516730.0672
MEM 3382.429688 1706516730.2052
MEM 3382.429688 1706516730.3422
MEM 3382.429688 1706516730.4815
MEM 3382.429688 1706516730.6220
MEM 3382.429688 1706516730.7603
MEM 3382.429688 1706516730.8990
MEM 3382.429688 1706516731.0375
MEM 3382.429688 1706516731.1747
MEM 3382.429688 1706516731.3127
MEM 3382.429688 1706516731.4515
MEM 3382.429688 1706516731.5893
MEM 3382.429688 1706516731.7270
MEM 3382.429688 1706516731.8652
MEM 3382.429688 1706516732.0024
MEM 3368.207031 1706516732.1399
MEM 3368.207031 1706516732.2766
MEM 3368.207031 1706516732.4150
MEM 3368.207031 1706516732.5537
MEM 3368.207031 1706516732.6915
MEM 3368.207031 1706516732.8306
MEM 3368.207031 1706516732.9705
MEM 3368.207031 1706516733.1097
MEM 3350.046875 1706516733.2488
MEM 3350.046875 1706516733.3886
MEM 3350.046875 1706516733.5290
MEM 3350.046875 1706516733.6686
MEM 3350.046875 1706516733.8082
MEM 3350.046875 1706516733.9469
MEM 3350.046875 1706516734.0851
MEM 3350.046875 1706516734.2231
MEM 3350.046875 1706516734.3612
MEM 3350.046875 1706516734.4989
MEM 3350.046875 1706516734.6377
MEM 3350.046875 1706516734.7751
MEM 3350.046875 1706516734.9126
MEM 3350.046875 1706516735.0501
MEM 3350.046875 1706516735.1881
MEM 3350.046875 1706516735.3269
MEM 3350.046875 1706516735.4639
MEM 3350.046875 1706516735.6028
MEM 3350.046875 1706516735.7440
MEM 3350.046875 1706516735.8889
MEM 3350.046875 1706516736.0331
MEM 3350.046875 1706516736.1770
MEM 3350.046875 1706516736.3219
MEM 3350.046875 1706516736.4658
MEM 3350.046875 1706516736.6101
MEM 3350.046875 1706516736.7540
MEM 3350.046875 1706516736.8979
MEM 3350.046875 1706516737.0418
MEM 3350.046875 1706516737.1848
MEM 3350.046875 1706516737.3283
MEM 3350.046875 1706516737.4718
MEM 3350.046875 1706516737.6156
MEM 3350.046875 1706516737.7694
MEM 3350.046875 1706516737.9131
MEM 3350.046875 1706516738.0564
MEM 3350.046875 1706516738.1998
MEM 3350.046875 1706516738.3428
MEM 3350.046875 1706516738.4856
MEM 3350.046875 1706516738.6276
MEM 3350.046875 1706516738.7702
MEM 3350.046875 1706516738.9128
MEM 3350.046875 1706516739.0544
MEM 3350.046875 1706516739.1964
MEM 3350.046875 1706516739.3394
MEM 3350.046875 1706516739.4805
MEM 3350.046875 1706516739.6223
MEM 3350.046875 1706516739.7669
MEM 3350.246094 1706516739.9118
MEM 3350.246094 1706516740.0571
MEM 3350.246094 1706516740.1994
MEM 3350.246094 1706516740.3437
MEM 3350.246094 1706516740.4884
MEM 3350.246094 1706516740.6319
MEM 3353.550781 1706516740.7752
MEM 3358.957031 1706516740.9205
MEM 3364.234375 1706516741.0649
MEM 3364.394531 1706516741.2094
MEM 3364.394531 1706516741.3533
MEM 3364.394531 1706516741.4967
MEM 3364.394531 1706516741.6397
MEM 3364.750000 1706516741.7830
MEM 3369.988281 1706516741.9268
MEM 3372.726562 1706516742.0681
MEM 3378.164062 1706516742.2111
MEM 3378.164062 1706516742.3529
MEM 3378.164062 1706516742.4923
MEM 3378.164062 1706516742.6317
MEM 3378.164062 1706516742.7713
MEM 3378.164062 1706516742.9128
MEM 3378.164062 1706516743.0588
MEM 3378.164062 1706516743.2055
MEM 3378.164062 1706516743.3494
MEM 3378.164062 1706516743.4894
MEM 3378.164062 1706516743.6286
MEM 3382.027344 1706516743.7657
MEM 3382.171875 1706516743.9042
MEM 3382.171875 1706516744.0432
MEM 3382.171875 1706516744.1820
MEM 3382.171875 1706516744.3197
MEM 3382.171875 1706516744.4577
MEM 3382.171875 1706516744.5957
MEM 3382.171875 1706516744.7335
MEM 3382.171875 1706516744.8713
MEM 3382.171875 1706516745.0084
MEM 3382.171875 1706516745.1459
MEM 3382.171875 1706516745.2856
MEM 3382.171875 1706516745.4267
MEM 3382.171875 1706516745.5684
MEM 3382.171875 1706516745.7065
MEM 3382.171875 1706516745.8473
MEM 3382.171875 1706516745.9879
MEM 3367.976562 1706516746.1281
MEM 3367.976562 1706516746.2741
MEM 3367.976562 1706516746.4163
MEM 3367.976562 1706516746.5593
MEM 3367.976562 1706516746.6990
MEM 3367.976562 1706516746.8394
MEM 3367.976562 1706516746.9797
MEM 3367.976562 1706516747.1209
MEM 3367.976562 1706516747.2622
MEM 3367.976562 1706516747.4058
MEM 3349.851562 1706516747.5504
MEM 3349.851562 1706516747.6935
MEM 3349.851562 1706516747.8336
MEM 3349.851562 1706516747.9730
MEM 3349.851562 1706516748.1114
MEM 3349.851562 1706516748.2504
MEM 3349.851562 1706516748.3896
MEM 3349.851562 1706516748.5282
MEM 3349.851562 1706516748.6676
MEM 3349.851562 1706516748.8064
MEM 3349.851562 1706516748.9443
MEM 3349.851562 1706516749.0944
MEM 3349.851562 1706516749.2332
MEM 3349.851562 1706516749.3720
MEM 3349.851562 1706516749.5099
MEM 3349.851562 1706516749.6487
MEM 3349.851562 1706516749.7865
MEM 3349.851562 1706516749.9249
MEM 3349.851562 1706516750.0630
MEM 3349.851562 1706516750.2017
MEM 3349.851562 1706516750.3521
MEM 3349.851562 1706516750.5019
MEM 3349.851562 1706516750.6456
MEM 3349.851562 1706516750.7888
MEM 3349.851562 1706516750.9333
MEM 3349.851562 1706516751.0769
MEM 3349.851562 1706516751.2201
MEM 3349.851562 1706516751.3629
MEM 3349.851562 1706516751.5084
MEM 3349.851562 1706516751.6519
MEM 3349.851562 1706516751.7956
MEM 3349.851562 1706516751.9395
MEM 3349.851562 1706516752.0896
MEM 3349.851562 1706516752.2318
MEM 3349.851562 1706516752.3702
MEM 3349.851562 1706516752.5088
MEM 3349.851562 1706516752.6473
MEM 3349.851562 1706516752.7861
MEM 3349.851562 1706516752.9250
MEM 3349.851562 1706516753.0634
MEM 3349.851562 1706516753.2020
MEM 3349.851562 1706516753.3452
MEM 3349.851562 1706516753.4891
MEM 3349.851562 1706516753.6320
MEM 3349.851562 1706516753.8128
MEM 3349.851562 1706516753.9580
MEM 3349.851562 1706516754.1018
MEM 3349.851562 1706516754.2961
MEM 3350.097656 1706516754.4408
MEM 3350.097656 1706516754.5812
MEM 3350.097656 1706516754.7196
MEM 3350.097656 1706516754.8592
MEM 3353.527344 1706516754.9982
MEM 3358.882812 1706516755.1380
MEM 3364.160156 1706516755.2780
MEM 3364.320312 1706516755.4170
MEM 3364.320312 1706516755.5569
MEM 3364.320312 1706516755.6952
MEM 3364.320312 1706516755.8364
MEM 3364.320312 1706516755.9799
MEM 3364.320312 1706516756.1230
MEM 3364.320312 1706516756.2663
MEM 3364.320312 1706516756.4094
MEM 3371.390625 1706516756.5553
MEM 3371.578125 1706516756.7110
MEM 3382.453125 1706516756.8522
MEM 3382.453125 1706516756.9947
MEM 3382.453125 1706516757.1383
MEM 3382.453125 1706516757.2825
MEM 3382.453125 1706516757.4267
MEM 3382.453125 1706516757.5704
MEM 3382.453125 1706516757.7091
MEM 3382.453125 1706516757.8471
MEM 3382.453125 1706516757.9846
MEM 3382.453125 1706516758.1218
MEM 3382.453125 1706516758.2596
MEM 3382.453125 1706516758.3974
MEM 3382.453125 1706516758.5432
MEM 3382.453125 1706516758.6898
MEM 3382.453125 1706516758.8419
MEM 3382.453125 1706516758.9795
MEM 3382.453125 1706516759.1175
MEM 3382.453125 1706516759.2557
MEM 3382.453125 1706516759.3953
MEM 3382.453125 1706516759.5352
MEM 3382.453125 1706516759.6825
MEM 3382.453125 1706516759.8251
MEM 3382.453125 1706516759.9683
MEM 3382.453125 1706516760.1116
MEM 3382.453125 1706516760.2550
MEM 3382.453125 1706516760.3988
MEM 3368.292969 1706516760.5424
MEM 3368.292969 1706516760.6869
MEM 3368.292969 1706516760.8334
MEM 3368.292969 1706516760.9773
MEM 3368.292969 1706516761.1209
MEM 3368.292969 1706516761.2651
MEM 3368.292969 1706516761.4093
MEM 3368.292969 1706516761.5539
MEM 3368.292969 1706516761.6991
MEM 3368.292969 1706516761.8500
MEM 3368.292969 1706516761.9938
MEM 3350.507812 1706516762.1365
